trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,capacity,train_model,original_price_scraping,BasicSeat
20,60000,71801,AVE,AVE,2025-01-04 20:27:00,2025-01-04 23:48:00,0 days 03:21:00,00020_04-01-2025-20.27,414.0,S-103,23.0,22.11
5,60000,71801,OUIGO,OUIGO,2025-01-04 21:02:00,2025-01-04 23:54:00,0 days 02:52:00,00005_04-01-2025-21.02,509.0,S-108,22.0,27.09
21,60000,71801,AVLO,AVLO,2025-01-05 06:27:00,2025-01-05 09:25:00,0 days 02:58:00,00021_05-01-2025-06.27,581.0,S-106,45.0,50.92
5,60000,71801,OUIGO,OUIGO,2025-01-05 07:02:00,2025-01-05 09:54:00,0 days 02:52:00,00005_05-01-2025-07.02,509.0,S-108,39.0,29.34
6,60000,71801,AVE,AVE,2025-01-05 07:27:00,2025-01-05 10:46:00,0 days 03:19:00,00006_05-01-2025-07.27,414.0,S-103,45.95,57.06
9,60000,71801,IRYO,IRYO,2025-01-05 08:07:00,2025-01-05 10:59:00,0 days 02:52:00,00009_05-01-2025-08.07,461.0,S-109,48.96,64.44
7,60000,71801,AVE,AVE,2025-01-05 08:27:00,2025-01-05 11:19:00,0 days 02:52:00,00007_05-01-2025-08.27,414.0,S-103,68.95,81.47
9,60000,71801,IRYO,IRYO,2025-01-05 09:22:00,2025-01-05 12:14:00,0 days 02:52:00,00009_05-01-2025-09.22,461.0,S-109,44.01,32.64
10,60000,71801,AVE,AVE,2025-01-05 09:27:00,2025-01-05 12:41:00,0 days 03:14:00,00010_05-01-2025-09.27,414.0,S-103,45.95,32.06
9,60000,71801,IRYO,IRYO,2025-01-05 09:57:00,2025-01-05 12:49:00,0 days 02:52:00,00009_05-01-2025-09.57,461.0,S-109,62.84,42.89
11,60000,71801,OUIGO,OUIGO,2025-01-05 10:02:00,2025-01-05 13:04:00,0 days 03:02:00,00011_05-01-2025-10.02,509.0,S-108,42.0,52.98
12,60000,71801,AVLO,AVLO,2025-01-05 10:27:00,2025-01-05 13:19:00,0 days 02:52:00,00012_05-01-2025-10.27,581.0,S-106,39.0,55.01
9,60000,71801,IRYO,IRYO,2025-01-05 11:22:00,2025-01-05 14:14:00,0 days 02:52:00,00009_05-01-2025-11.22,461.0,S-109,48.96,75.76
6,60000,71801,AVE,AVE,2025-01-05 11:27:00,2025-01-05 14:46:00,0 days 03:19:00,00006_05-01-2025-11.27,803.0,S-103,114.9,156.58
9,60000,71801,IRYO,IRYO,2025-01-05 12:22:00,2025-01-05 15:14:00,0 days 02:52:00,00009_05-01-2025-12.22,461.0,S-109,60.58,62.61
13,60000,71801,AVE,AVE,2025-01-05 12:27:00,2025-01-05 15:44:00,0 days 03:17:00,00013_05-01-2025-12.27,398.0,S-103,45.95,48.2
14,60000,71801,AVE INT,AVE INT,2025-01-05 13:18:00,2025-01-05 16:22:00,0 days 03:04:00,00014_05-01-2025-13.18,339.0,S-100,45.95,55.14
9,60000,71801,IRYO,IRYO,2025-01-05 14:02:00,2025-01-05 16:54:00,0 days 02:52:00,00009_05-01-2025-14.02,461.0,S-109,85.9,68.29
15,60000,71801,OUIGO,OUIGO,2025-01-05 14:12:00,2025-01-05 16:49:00,0 days 02:37:00,00015_05-01-2025-14.12,509.0,S-108,49.0,55.99
16,60000,71801,AVE,AVE,2025-01-05 14:27:00,2025-01-05 17:24:00,0 days 02:57:00,00016_05-01-2025-14.27,381.0,S-103,80.45,102.56
17,60000,71801,IRYO,IRYO,2025-01-05 14:42:00,2025-01-05 17:41:00,0 days 02:59:00,00017_05-01-2025-14.42,461.0,S-109,77.76,90.6
18,60000,71801,AVLO,AVLO,2025-01-05 15:27:00,2025-01-05 18:46:00,0 days 03:19:00,00018_05-01-2025-15.27,571.0,S-106,55.0,63.55
7,60000,71801,AVE,AVE,2025-01-05 16:27:00,2025-01-05 19:19:00,0 days 02:52:00,00007_05-01-2025-16.27,414.0,S-103,68.95,80.51
2,60000,71801,IRYO,IRYO,2025-01-05 16:37:00,2025-01-05 19:14:00,0 days 02:37:00,00002_05-01-2025-16.37,461.0,S-109,91.13,92.04
4,60000,71801,AVE,AVE,2025-01-05 16:57:00,2025-01-05 19:34:00,0 days 02:37:00,00004_05-01-2025-16.57,414.0,S-103,67.8,92.93
15,60000,71801,OUIGO,OUIGO,2025-01-05 17:17:00,2025-01-05 19:54:00,0 days 02:37:00,00015_05-01-2025-17.17,509.0,S-108,55.0,48.72
9,60000,71801,IRYO,IRYO,2025-01-05 17:22:00,2025-01-05 20:14:00,0 days 02:52:00,00009_05-01-2025-17.22,461.0,S-109,88.48,72.19
18,60000,71801,AVLO,AVLO,2025-01-05 17:27:00,2025-01-05 20:46:00,0 days 03:19:00,00018_05-01-2025-17.27,581.0,S-106,55.0,56.8
4,60000,71801,AVE,AVE,2025-01-05 17:57:00,2025-01-05 20:34:00,0 days 02:37:00,00004_05-01-2025-17.57,414.0,S-103,57.45,77.77
16,60000,71801,AVE,AVE,2025-01-05 18:27:00,2025-01-05 21:24:00,0 days 02:57:00,00016_05-01-2025-18.27,414.0,S-103,80.45,110.04
2,60000,71801,IRYO,IRYO,2025-01-05 18:32:00,2025-01-05 21:09:00,0 days 02:37:00,00002_05-01-2025-18.32,461.0,S-109,88.48,96.02
4,60000,71801,AVE,AVE,2025-01-05 18:57:00,2025-01-05 21:34:00,0 days 02:37:00,00004_05-01-2025-18.57,414.0,S-103,94.9,106.95
9,60000,71801,IRYO,IRYO,2025-01-05 19:29:00,2025-01-05 22:21:00,0 days 02:52:00,00009_05-01-2025-19.29,461.0,S-109,90.15,106.97
19,60000,71801,AVLO,AVLO,2025-01-05 19:34:00,2025-01-05 22:55:00,0 days 03:21:00,00019_05-01-2025-19.34,581.0,S-106,69.0,91.22
4,60000,71801,AVE,AVE,2025-01-05 20:05:00,2025-01-05 22:42:00,0 days 02:37:00,00004_05-01-2025-20.05,414.0,S-103,54.25,73.69
9,60000,71801,IRYO,IRYO,2025-01-05 20:22:00,2025-01-05 23:14:00,0 days 02:52:00,00009_05-01-2025-20.22,461.0,S-109,85.9,81.03
20,60000,71801,AVE,AVE,2025-01-05 20:27:00,2025-01-05 23:48:00,0 days 03:21:00,00020_05-01-2025-20.27,834.0,S-103,68.95,94.6
5,60000,71801,OUIGO,OUIGO,2025-01-05 21:02:00,2025-01-05 23:54:00,0 days 02:52:00,00005_05-01-2025-21.02,509.0,S-108,49.0,78.29
7,60000,71801,AVE,AVE,2025-01-05 21:07:00,2025-01-05 23:59:00,0 days 02:52:00,00007_05-01-2025-21.07,414.0,S-103,103.4,123.06
1,60000,71801,AVLO,AVLO,2025-01-06 06:12:00,2025-01-06 08:49:00,0 days 02:37:00,00001_06-01-2025-06.12,581.0,S-106,25.0,27.55
2,60000,71801,IRYO,IRYO,2025-01-06 06:22:00,2025-01-06 08:59:00,0 days 02:37:00,00002_06-01-2025-06.22,461.0,S-109,31.04,36.3
3,60000,71801,AVE,AVE,2025-01-06 06:27:00,2025-01-06 09:25:00,0 days 02:58:00,00003_06-01-2025-06.27,359.0,S-103,40.2,45.97
4,60000,71801,AVE,AVE,2025-01-06 06:57:00,2025-01-06 09:34:00,0 days 02:37:00,00004_06-01-2025-06.57,414.0,S-103,47.45,43.31
5,60000,71801,OUIGO,OUIGO,2025-01-06 07:02:00,2025-01-06 09:54:00,0 days 02:52:00,00005_06-01-2025-07.02,509.0,S-108,29.0,23.59
2,60000,71801,IRYO,IRYO,2025-01-06 07:22:00,2025-01-06 09:59:00,0 days 02:37:00,00002_06-01-2025-07.22,461.0,S-109,31.97,45.58
6,60000,71801,AVE,AVE,2025-01-06 07:27:00,2025-01-06 10:46:00,0 days 03:19:00,00006_06-01-2025-07.27,414.0,S-103,45.95,50.13
4,60000,71801,AVE,AVE,2025-01-06 07:57:00,2025-01-06 10:34:00,0 days 02:37:00,00004_06-01-2025-07.57,414.0,S-103,54.25,69.1
7,60000,71801,AVE,AVE,2025-01-06 08:27:00,2025-01-06 11:19:00,0 days 02:52:00,00007_06-01-2025-08.27,414.0,S-103,57.45,63.8
2,60000,71801,IRYO,IRYO,2025-01-06 08:32:00,2025-01-06 11:09:00,0 days 02:37:00,00002_06-01-2025-08.32,461.0,S-109,31.97,45.65
8,60000,71801,AVE,AVE,2025-01-06 08:57:00,2025-01-06 11:41:00,0 days 02:44:00,00008_06-01-2025-08.57,836.0,S-103,40.7,51.13
9,60000,71801,IRYO,IRYO,2025-01-06 09:22:00,2025-01-06 12:14:00,0 days 02:52:00,00009_06-01-2025-09.22,461.0,S-109,48.96,64.06
10,60000,71801,AVE,AVE,2025-01-06 09:27:00,2025-01-06 12:41:00,0 days 03:14:00,00010_06-01-2025-09.27,414.0,S-103,61.15,85.59
9,60000,71801,IRYO,IRYO,2025-01-06 09:57:00,2025-01-06 12:49:00,0 days 02:52:00,00009_06-01-2025-09.57,461.0,S-109,34.77,52.38
11,60000,71801,OUIGO,OUIGO,2025-01-06 10:02:00,2025-01-06 13:04:00,0 days 03:02:00,00011_06-01-2025-10.02,509.0,S-108,33.0,31.36
12,60000,71801,AVLO,AVLO,2025-01-06 10:27:00,2025-01-06 13:19:00,0 days 02:52:00,00012_06-01-2025-10.27,581.0,S-106,29.0,33.53
9,60000,71801,IRYO,IRYO,2025-01-06 11:22:00,2025-01-06 14:14:00,0 days 02:52:00,00009_06-01-2025-11.22,461.0,S-109,31.04,25.63
6,60000,71801,AVE,AVE,2025-01-06 11:27:00,2025-01-06 14:46:00,0 days 03:19:00,00006_06-01-2025-11.27,826.0,S-103,34.45,43.34
9,60000,71801,IRYO,IRYO,2025-01-06 12:22:00,2025-01-06 15:14:00,0 days 02:52:00,00009_06-01-2025-12.22,461.0,S-109,30.14,10.48
13,60000,71801,AVE,AVE,2025-01-06 12:27:00,2025-01-06 15:44:00,0 days 03:17:00,00013_06-01-2025-12.27,378.0,S-103,40.7,39.53
4,60000,71801,AVE,AVE,2025-01-06 12:57:00,2025-01-06 15:34:00,0 days 02:37:00,00004_06-01-2025-12.57,414.0,S-103,33.9,46.34
14,60000,71801,AVE INT,AVE INT,2025-01-06 13:18:00,2025-01-06 16:22:00,0 days 03:04:00,00014_06-01-2025-13.18,339.0,S-100,57.45,68.94
9,60000,71801,IRYO,IRYO,2025-01-06 14:02:00,2025-01-06 16:54:00,0 days 02:52:00,00009_06-01-2025-14.02,461.0,S-109,31.04,27.93
15,60000,71801,OUIGO,OUIGO,2025-01-06 14:12:00,2025-01-06 16:49:00,0 days 02:37:00,00015_06-01-2025-14.12,509.0,S-108,29.0,38.34
16,60000,71801,AVE,AVE,2025-01-06 14:27:00,2025-01-06 17:24:00,0 days 02:57:00,00016_06-01-2025-14.27,291.0,S-100,28.75,30.55
17,60000,71801,IRYO,IRYO,2025-01-06 14:42:00,2025-01-06 17:41:00,0 days 02:59:00,00017_06-01-2025-14.42,461.0,S-109,50.78,67.94
4,60000,71801,AVE,AVE,2025-01-06 14:57:00,2025-01-06 17:34:00,0 days 02:37:00,00004_06-01-2025-14.57,414.0,S-103,33.9,34.86
18,60000,71801,AVLO,AVLO,2025-01-06 15:27:00,2025-01-06 18:46:00,0 days 03:19:00,00018_06-01-2025-15.27,571.0,S-106,29.0,33.76
4,60000,71801,AVE,AVE,2025-01-06 15:57:00,2025-01-06 18:34:00,0 days 02:37:00,00004_06-01-2025-15.57,414.0,S-103,33.9,33.14
7,60000,71801,AVE,AVE,2025-01-06 16:27:00,2025-01-06 19:19:00,0 days 02:52:00,00007_06-01-2025-16.27,414.0,S-103,57.45,72.22
2,60000,71801,IRYO,IRYO,2025-01-06 16:37:00,2025-01-06 19:14:00,0 days 02:37:00,00002_06-01-2025-16.37,461.0,S-109,31.04,22.28
4,60000,71801,AVE,AVE,2025-01-06 16:57:00,2025-01-06 19:34:00,0 days 02:37:00,00004_06-01-2025-16.57,414.0,S-103,40.7,55.18
15,60000,71801,OUIGO,OUIGO,2025-01-06 17:17:00,2025-01-06 19:54:00,0 days 02:37:00,00015_06-01-2025-17.17,509.0,S-108,29.0,33.71
9,60000,71801,IRYO,IRYO,2025-01-06 17:22:00,2025-01-06 20:14:00,0 days 02:52:00,00009_06-01-2025-17.22,461.0,S-109,30.14,30.97
6,60000,71801,AVE,AVE,2025-01-06 17:27:00,2025-01-06 20:46:00,0 days 03:19:00,00006_06-01-2025-17.27,414.0,S-103,57.45,69.65
4,60000,71801,AVE,AVE,2025-01-06 17:57:00,2025-01-06 20:34:00,0 days 02:37:00,00004_06-01-2025-17.57,414.0,S-103,34.45,30.43
16,60000,71801,AVE,AVE,2025-01-06 18:27:00,2025-01-06 21:24:00,0 days 02:57:00,00016_06-01-2025-18.27,414.0,S-103,45.95,64.75
2,60000,71801,IRYO,IRYO,2025-01-06 18:32:00,2025-01-06 21:09:00,0 days 02:37:00,00002_06-01-2025-18.32,461.0,S-109,30.28,34.07
4,60000,71801,AVE,AVE,2025-01-06 18:57:00,2025-01-06 21:34:00,0 days 02:37:00,00004_06-01-2025-18.57,414.0,S-103,33.9,43.57
9,60000,71801,IRYO,IRYO,2025-01-06 19:29:00,2025-01-06 22:21:00,0 days 02:52:00,00009_06-01-2025-19.29,461.0,S-109,56.49,50.68
19,60000,71801,AVLO,AVLO,2025-01-06 19:34:00,2025-01-06 22:55:00,0 days 03:21:00,00019_06-01-2025-19.34,581.0,S-106,19.0,23.35
4,60000,71801,AVE,AVE,2025-01-06 20:05:00,2025-01-06 22:42:00,0 days 02:37:00,00004_06-01-2025-20.05,414.0,S-103,20.35,14.7
9,60000,71801,IRYO,IRYO,2025-01-06 20:22:00,2025-01-06 23:14:00,0 days 02:52:00,00009_06-01-2025-20.22,461.0,S-109,28.41,33.58
20,60000,71801,AVE,AVE,2025-01-06 20:27:00,2025-01-06 23:48:00,0 days 03:21:00,00020_06-01-2025-20.27,414.0,S-103,17.25,20.02
5,60000,71801,OUIGO,OUIGO,2025-01-06 21:02:00,2025-01-06 23:54:00,0 days 02:52:00,00005_06-01-2025-21.02,509.0,S-108,19.0,17.31
7,60000,71801,AVE,AVE,2025-01-06 21:07:00,2025-01-06 23:59:00,0 days 02:52:00,00007_06-01-2025-21.07,414.0,S-103,28.75,34.76
1,60000,71801,AVLO,AVLO,2025-01-07 06:12:00,2025-01-07 08:49:00,0 days 02:37:00,00001_07-01-2025-06.12,581.0,S-106,29.0,34.92
2,60000,71801,IRYO,IRYO,2025-01-07 06:22:00,2025-01-07 08:59:00,0 days 02:37:00,00002_07-01-2025-06.22,461.0,S-109,29.26,20.25
3,60000,71801,AVE,AVE,2025-01-07 06:27:00,2025-01-07 09:25:00,0 days 02:58:00,00003_07-01-2025-06.27,359.0,S-103,34.45,45.97
4,60000,71801,AVE,AVE,2025-01-07 06:57:00,2025-01-07 09:34:00,0 days 02:37:00,00004_07-01-2025-06.57,414.0,S-103,94.9,107.12
5,60000,71801,OUIGO,OUIGO,2025-01-07 07:02:00,2025-01-07 09:54:00,0 days 02:52:00,00005_07-01-2025-07.02,509.0,S-108,29.0,43.12
2,60000,71801,IRYO,IRYO,2025-01-07 07:22:00,2025-01-07 09:59:00,0 days 02:37:00,00002_07-01-2025-07.22,461.0,S-109,27.58,21.22
6,60000,71801,AVE,AVE,2025-01-07 07:27:00,2025-01-07 10:46:00,0 days 03:19:00,00006_07-01-2025-07.27,414.0,S-103,28.75,30.61
4,60000,71801,AVE,AVE,2025-01-07 07:57:00,2025-01-07 10:34:00,0 days 02:37:00,00004_07-01-2025-07.57,414.0,S-103,33.9,34.59
7,60000,71801,AVE,AVE,2025-01-07 08:27:00,2025-01-07 11:19:00,0 days 02:52:00,00007_07-01-2025-08.27,414.0,S-103,57.45,67.1
2,60000,71801,IRYO,IRYO,2025-01-07 08:32:00,2025-01-07 11:09:00,0 days 02:37:00,00002_07-01-2025-08.32,461.0,S-109,28.41,23.34
8,60000,71801,AVE,AVE,2025-01-07 08:57:00,2025-01-07 11:41:00,0 days 02:44:00,00008_07-01-2025-08.57,414.0,S-103,33.9,26.05
9,60000,71801,IRYO,IRYO,2025-01-07 09:22:00,2025-01-07 12:14:00,0 days 02:52:00,00009_07-01-2025-09.22,461.0,S-109,30.14,31.76
10,60000,71801,AVE,AVE,2025-01-07 09:27:00,2025-01-07 12:41:00,0 days 03:14:00,00010_07-01-2025-09.27,414.0,S-103,57.45,76.61
9,60000,71801,IRYO,IRYO,2025-01-07 09:57:00,2025-01-07 12:49:00,0 days 02:52:00,00009_07-01-2025-09.57,461.0,S-109,36.89,20.94
11,60000,71801,OUIGO,OUIGO,2025-01-07 10:02:00,2025-01-07 13:04:00,0 days 03:02:00,00011_07-01-2025-10.02,509.0,S-108,29.0,36.84
12,60000,71801,AVLO,AVLO,2025-01-07 10:27:00,2025-01-07 13:19:00,0 days 02:52:00,00012_07-01-2025-10.27,581.0,S-106,29.0,35.34
9,60000,71801,IRYO,IRYO,2025-01-07 11:22:00,2025-01-07 14:14:00,0 days 02:52:00,00009_07-01-2025-11.22,461.0,S-109,31.97,26.74
6,60000,71801,AVE,AVE,2025-01-07 11:27:00,2025-01-07 14:46:00,0 days 03:19:00,00006_07-01-2025-11.27,826.0,S-103,28.75,40.56
9,60000,71801,IRYO,IRYO,2025-01-07 12:22:00,2025-01-07 15:14:00,0 days 02:52:00,00009_07-01-2025-12.22,461.0,S-109,30.14,38.5
13,60000,71801,AVE,AVE,2025-01-07 12:27:00,2025-01-07 15:44:00,0 days 03:17:00,00013_07-01-2025-12.27,378.0,S-103,40.7,47.54
4,60000,71801,AVE,AVE,2025-01-07 12:57:00,2025-01-07 15:34:00,0 days 02:37:00,00004_07-01-2025-12.57,414.0,S-103,33.9,42.95
14,60000,71801,AVE INT,AVE INT,2025-01-07 13:18:00,2025-01-07 16:22:00,0 days 03:04:00,00014_07-01-2025-13.18,339.0,S-100,40.2,48.24
9,60000,71801,IRYO,IRYO,2025-01-07 14:02:00,2025-01-07 16:54:00,0 days 02:52:00,00009_07-01-2025-14.02,461.0,S-109,28.41,34.91
15,60000,71801,OUIGO,OUIGO,2025-01-07 14:12:00,2025-01-07 16:49:00,0 days 02:37:00,00015_07-01-2025-14.12,509.0,S-108,29.0,24.39
16,60000,71801,AVE,AVE,2025-01-07 14:27:00,2025-01-07 17:24:00,0 days 02:57:00,00016_07-01-2025-14.27,291.0,S-100,57.45,81.53
17,60000,71801,IRYO,IRYO,2025-01-07 14:42:00,2025-01-07 17:41:00,0 days 02:59:00,00017_07-01-2025-14.42,461.0,S-109,31.82,50.29
4,60000,71801,AVE,AVE,2025-01-07 14:57:00,2025-01-07 17:34:00,0 days 02:37:00,00004_07-01-2025-14.57,414.0,S-103,33.9,30.63
18,60000,71801,AVLO,AVLO,2025-01-07 15:27:00,2025-01-07 18:46:00,0 days 03:19:00,00018_07-01-2025-15.27,571.0,S-106,25.0,28.42
4,60000,71801,AVE,AVE,2025-01-07 15:57:00,2025-01-07 18:34:00,0 days 02:37:00,00004_07-01-2025-15.57,414.0,S-103,27.1,31.44
7,60000,71801,AVE,AVE,2025-01-07 16:27:00,2025-01-07 19:19:00,0 days 02:52:00,00007_07-01-2025-16.27,414.0,S-103,28.75,35.82
2,60000,71801,IRYO,IRYO,2025-01-07 16:37:00,2025-01-07 19:14:00,0 days 02:37:00,00002_07-01-2025-16.37,461.0,S-109,28.41,34.34
4,60000,71801,AVE,AVE,2025-01-07 16:57:00,2025-01-07 19:34:00,0 days 02:37:00,00004_07-01-2025-16.57,414.0,S-103,47.45,75.75
15,60000,71801,OUIGO,OUIGO,2025-01-07 17:17:00,2025-01-07 19:54:00,0 days 02:37:00,00015_07-01-2025-17.17,509.0,S-108,33.0,38.32
9,60000,71801,IRYO,IRYO,2025-01-07 17:22:00,2025-01-07 20:14:00,0 days 02:52:00,00009_07-01-2025-17.22,461.0,S-109,29.26,55.47
6,60000,71801,AVE,AVE,2025-01-07 17:27:00,2025-01-07 20:46:00,0 days 03:19:00,00006_07-01-2025-17.27,414.0,S-103,45.95,63.53
4,60000,71801,AVE,AVE,2025-01-07 17:57:00,2025-01-07 20:34:00,0 days 02:37:00,00004_07-01-2025-17.57,414.0,S-103,57.45,73.26
16,60000,71801,AVE,AVE,2025-01-07 18:27:00,2025-01-07 21:24:00,0 days 02:57:00,00016_07-01-2025-18.27,414.0,S-103,45.95,48.07
2,60000,71801,IRYO,IRYO,2025-01-07 18:32:00,2025-01-07 21:09:00,0 days 02:37:00,00002_07-01-2025-18.32,461.0,S-109,28.41,14.53
4,60000,71801,AVE,AVE,2025-01-07 18:57:00,2025-01-07 21:34:00,0 days 02:37:00,00004_07-01-2025-18.57,414.0,S-103,27.1,24.67
9,60000,71801,IRYO,IRYO,2025-01-07 19:29:00,2025-01-07 22:21:00,0 days 02:52:00,00009_07-01-2025-19.29,461.0,S-109,34.77,36.06
19,60000,71801,AVLO,AVLO,2025-01-07 19:34:00,2025-01-07 22:55:00,0 days 03:21:00,00019_07-01-2025-19.34,581.0,S-106,25.0,28.86
4,60000,71801,AVE,AVE,2025-01-07 20:05:00,2025-01-07 22:42:00,0 days 02:37:00,00004_07-01-2025-20.05,414.0,S-103,33.9,46.89
9,60000,71801,IRYO,IRYO,2025-01-07 20:22:00,2025-01-07 23:14:00,0 days 02:52:00,00009_07-01-2025-20.22,461.0,S-109,26.78,35.75
20,60000,71801,AVE,AVE,2025-01-07 20:27:00,2025-01-07 23:48:00,0 days 03:21:00,00020_07-01-2025-20.27,414.0,S-103,28.75,41.96
5,60000,71801,OUIGO,OUIGO,2025-01-07 21:02:00,2025-01-07 23:54:00,0 days 02:52:00,00005_07-01-2025-21.02,509.0,S-108,29.0,35.59
7,60000,71801,AVE,AVE,2025-01-07 21:07:00,2025-01-07 23:59:00,0 days 02:52:00,00007_07-01-2025-21.07,414.0,S-103,34.45,48.37
1,60000,71801,AVLO,AVLO,2025-01-08 06:12:00,2025-01-08 08:49:00,0 days 02:37:00,00001_08-01-2025-06.12,581.0,S-106,29.0,31.96
2,60000,71801,IRYO,IRYO,2025-01-08 06:22:00,2025-01-08 08:59:00,0 days 02:37:00,00002_08-01-2025-06.22,461.0,S-109,27.58,10.0
3,60000,71801,AVE,AVE,2025-01-08 06:27:00,2025-01-08 09:25:00,0 days 02:58:00,00003_08-01-2025-06.27,359.0,S-103,40.2,33.63
4,60000,71801,AVE,AVE,2025-01-08 06:57:00,2025-01-08 09:34:00,0 days 02:37:00,00004_08-01-2025-06.57,414.0,S-103,81.35,98.41
5,60000,71801,OUIGO,OUIGO,2025-01-08 07:02:00,2025-01-08 09:54:00,0 days 02:52:00,00005_08-01-2025-07.02,509.0,S-108,33.0,31.53
2,60000,71801,IRYO,IRYO,2025-01-08 07:22:00,2025-01-08 09:59:00,0 days 02:37:00,00002_08-01-2025-07.22,461.0,S-109,28.41,30.62
6,60000,71801,AVE,AVE,2025-01-08 07:27:00,2025-01-08 10:46:00,0 days 03:19:00,00006_08-01-2025-07.27,414.0,S-103,28.75,39.22
4,60000,71801,AVE,AVE,2025-01-08 07:57:00,2025-01-08 10:34:00,0 days 02:37:00,00004_08-01-2025-07.57,414.0,S-103,40.7,50.9
7,60000,71801,AVE,AVE,2025-01-08 08:27:00,2025-01-08 11:19:00,0 days 02:52:00,00007_08-01-2025-08.27,414.0,S-103,68.95,90.56
2,60000,71801,IRYO,IRYO,2025-01-08 08:32:00,2025-01-08 11:09:00,0 days 02:37:00,00002_08-01-2025-08.32,461.0,S-109,35.57,42.78
8,60000,71801,AVE,AVE,2025-01-08 08:57:00,2025-01-08 11:41:00,0 days 02:44:00,00008_08-01-2025-08.57,414.0,S-103,40.7,57.17
9,60000,71801,IRYO,IRYO,2025-01-08 09:22:00,2025-01-08 12:14:00,0 days 02:52:00,00009_08-01-2025-09.22,461.0,S-109,31.97,46.59
10,60000,71801,AVE,AVE,2025-01-08 09:27:00,2025-01-08 12:41:00,0 days 03:14:00,00010_08-01-2025-09.27,414.0,S-103,57.45,81.65
9,60000,71801,IRYO,IRYO,2025-01-08 09:57:00,2025-01-08 12:49:00,0 days 02:52:00,00009_08-01-2025-09.57,461.0,S-109,34.77,24.92
11,60000,71801,OUIGO,OUIGO,2025-01-08 10:02:00,2025-01-08 13:04:00,0 days 03:02:00,00011_08-01-2025-10.02,509.0,S-108,39.0,42.05
12,60000,71801,AVLO,AVLO,2025-01-08 10:27:00,2025-01-08 13:19:00,0 days 02:52:00,00012_08-01-2025-10.27,581.0,S-106,39.0,49.13
9,60000,71801,IRYO,IRYO,2025-01-08 11:22:00,2025-01-08 14:14:00,0 days 02:52:00,00009_08-01-2025-11.22,461.0,S-109,39.56,17.58
6,60000,71801,AVE,AVE,2025-01-08 11:27:00,2025-01-08 14:46:00,0 days 03:19:00,00006_08-01-2025-11.27,826.0,S-103,40.2,31.77
9,60000,71801,IRYO,IRYO,2025-01-08 12:22:00,2025-01-08 15:14:00,0 days 02:52:00,00009_08-01-2025-12.22,461.0,S-109,35.57,34.38
13,60000,71801,AVE,AVE,2025-01-08 12:27:00,2025-01-08 15:44:00,0 days 03:17:00,00013_08-01-2025-12.27,378.0,S-103,40.7,41.88
4,60000,71801,AVE,AVE,2025-01-08 12:57:00,2025-01-08 15:34:00,0 days 02:37:00,00004_08-01-2025-12.57,414.0,S-103,40.7,46.52
14,60000,71801,AVE INT,AVE INT,2025-01-08 13:18:00,2025-01-08 16:22:00,0 days 03:04:00,00014_08-01-2025-13.18,339.0,S-100,40.2,48.24
9,60000,71801,IRYO,IRYO,2025-01-08 14:02:00,2025-01-08 16:54:00,0 days 02:52:00,00009_08-01-2025-14.02,461.0,S-109,35.57,21.93
15,60000,71801,OUIGO,OUIGO,2025-01-08 14:12:00,2025-01-08 16:49:00,0 days 02:37:00,00015_08-01-2025-14.12,509.0,S-108,33.0,37.95
16,60000,71801,AVE,AVE,2025-01-08 14:27:00,2025-01-08 17:24:00,0 days 02:57:00,00016_08-01-2025-14.27,291.0,S-100,34.45,34.22
17,60000,71801,IRYO,IRYO,2025-01-08 14:42:00,2025-01-08 17:41:00,0 days 02:59:00,00017_08-01-2025-14.42,461.0,S-109,50.78,35.27
4,60000,71801,AVE,AVE,2025-01-08 14:57:00,2025-01-08 17:34:00,0 days 02:37:00,00004_08-01-2025-14.57,414.0,S-103,40.7,45.63
18,60000,71801,AVLO,AVLO,2025-01-08 15:27:00,2025-01-08 18:46:00,0 days 03:19:00,00018_08-01-2025-15.27,571.0,S-106,29.0,34.12
4,60000,71801,AVE,AVE,2025-01-08 15:57:00,2025-01-08 18:34:00,0 days 02:37:00,00004_08-01-2025-15.57,414.0,S-103,40.7,55.98
7,60000,71801,AVE,AVE,2025-01-08 16:27:00,2025-01-08 19:19:00,0 days 02:52:00,00007_08-01-2025-16.27,414.0,S-103,45.95,51.87
2,60000,71801,IRYO,IRYO,2025-01-08 16:37:00,2025-01-08 19:14:00,0 days 02:37:00,00002_08-01-2025-16.37,461.0,S-109,35.57,43.38
4,60000,71801,AVE,AVE,2025-01-08 16:57:00,2025-01-08 19:34:00,0 days 02:37:00,00004_08-01-2025-16.57,414.0,S-103,108.5,133.02
15,60000,71801,OUIGO,OUIGO,2025-01-08 17:17:00,2025-01-08 19:54:00,0 days 02:37:00,00015_08-01-2025-17.17,509.0,S-108,39.0,40.15
9,60000,71801,IRYO,IRYO,2025-01-08 17:22:00,2025-01-08 20:14:00,0 days 02:52:00,00009_08-01-2025-17.22,461.0,S-109,31.2,28.41
6,60000,71801,AVE,AVE,2025-01-08 17:27:00,2025-01-08 20:46:00,0 days 03:19:00,00006_08-01-2025-17.27,414.0,S-103,45.95,41.01
4,60000,71801,AVE,AVE,2025-01-08 17:57:00,2025-01-08 20:34:00,0 days 02:37:00,00004_08-01-2025-17.57,414.0,S-103,45.95,56.06
