service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,capacity_window_1h,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00004_18-03-2025-15.57,AVE,414,S-103,2025,3,1,15.95,157.0,31.15,414,414.0,-60.0,41.59,AVE,157.0,-30.0,31.04,AVLO,199.0,30.0,44.19,AVE,172.0,40.2,20.93,IRYO,157.0
00007_18-03-2025-16.27,AVE,414,S-103,2025,3,1,16.45,172.0,44.19,249,875.0,-60.0,31.04,AVLO,199.0,-30.0,31.15,AVE,157.0,10.2,20.93,IRYO,157.0,30.0,50.34,AVE,157.0
00002_18-03-2025-16.37,IRYO,461,S-109,2025,3,1,16.62,157.0,20.93,461,1289.0,-40.2,31.15,AVE,157.0,-10.2,44.19,AVE,172.0,19.8,50.34,AVE,157.0,39.6,29.6,OUIGO,157.0
00004_18-03-2025-16.57,AVE,414,S-103,2025,3,1,16.95,157.0,50.34,374,1845.0,-30.0,44.19,AVE,172.0,-19.8,20.93,IRYO,157.0,19.8,29.6,OUIGO,157.0,25.2,44.03,IRYO,172.0
00015_18-03-2025-17.17,OUIGO,509,S-108,2025,3,1,17.28,157.0,29.6,509,1798.0,-39.6,20.93,IRYO,157.0,-19.8,50.34,AVE,157.0,5.4,44.03,IRYO,172.0,10.2,57.35,AVE,199.0
00009_18-03-2025-17.22,IRYO,461,S-109,2025,3,1,17.37,172.0,44.03,171,1798.0,-25.2,50.34,AVE,157.0,-5.4,29.6,OUIGO,157.0,4.8,57.35,AVE,199.0,34.8,45.99,AVE,157.0
00006_18-03-2025-17.27,AVE,414,S-103,2025,3,1,17.45,199.0,57.35,11,1384.0,-10.2,29.6,OUIGO,157.0,-4.8,44.03,IRYO,172.0,30.0,45.99,AVE,157.0,60.0,65.42,AVE,177.0
00004_18-03-2025-17.57,AVE,414,S-103,2025,3,1,17.95,157.0,45.99,294,414.0,-34.8,44.03,IRYO,172.0,-30.0,57.35,AVE,199.0,30.0,65.42,AVE,177.0,34.8,34.06,IRYO,157.0
00016_18-03-2025-18.27,AVE,414,S-103,2025,3,1,18.45,177.0,65.42,2,875.0,-60.0,57.35,AVE,199.0,-30.0,45.99,AVE,157.0,4.8,34.06,IRYO,157.0,30.0,39.91,AVE,157.0
00002_18-03-2025-18.32,IRYO,461,S-109,2025,3,1,18.53,157.0,34.06,442,1289.0,-34.8,45.99,AVE,157.0,-4.8,65.42,AVE,177.0,25.2,39.91,AVE,157.0,57.0,30.53,IRYO,172.0
00004_18-03-2025-18.57,AVE,414,S-103,2025,3,1,18.95,157.0,39.91,286,875.0,-30.0,65.42,AVE,177.0,-25.2,34.06,IRYO,157.0,31.8,30.53,IRYO,172.0,37.2,31.02,AVLO,201.0
00009_18-03-2025-19.29,IRYO,461,S-109,2025,3,1,19.48,172.0,30.53,233,1042.0,-57.0,34.06,IRYO,157.0,-31.8,39.91,AVE,157.0,5.4,31.02,AVLO,201.0,36.0,35.02,AVE,157.0
00019_18-03-2025-19.34,AVLO,581,S-106,2025,3,1,19.57,201.0,31.02,63,1042.0,-37.2,39.91,AVE,157.0,-5.4,30.53,IRYO,172.0,30.6,35.02,AVE,157.0,48.0,32.72,IRYO,172.0
00004_18-03-2025-20.05,AVE,414,S-103,2025,3,1,20.08,157.0,35.02,178,1289.0,-36.0,30.53,IRYO,172.0,-30.6,31.02,AVLO,201.0,17.4,32.72,IRYO,172.0,22.2,36.69,AVE,201.0
00009_18-03-2025-20.22,IRYO,461,S-109,2025,3,1,20.37,172.0,32.72,83,1289.0,-48.0,31.02,AVLO,201.0,-17.4,35.02,AVE,157.0,4.8,36.69,AVE,201.0,39.6,42.72,OUIGO,172.0
00020_18-03-2025-20.27,AVE,414,S-103,2025,3,1,20.45,201.0,36.69,28,1289.0,-22.2,35.02,AVE,157.0,-4.8,32.72,IRYO,172.0,34.8,42.72,OUIGO,172.0,40.2,43.11,AVE,172.0
00005_18-03-2025-21.02,OUIGO,509,S-108,2025,3,1,21.03,172.0,42.72,5,923.0,-39.6,32.72,IRYO,172.0,-34.8,36.69,AVE,201.0,5.4,43.11,AVE,172.0,550.2,34.66,AVLO,157.0
00007_18-03-2025-21.07,AVE,414,S-103,2025,3,1,21.12,172.0,43.11,11,923.0,-40.2,36.69,AVE,201.0,-5.4,42.72,OUIGO,172.0,544.8,34.66,AVLO,157.0,555.0,30.44,IRYO,157.0
00001_19-03-2025-06.12,AVLO,581,S-106,2025,3,2,6.2,157.0,34.66,581,1401.0,-550.2,42.72,OUIGO,172.0,-544.8,43.11,AVE,172.0,10.2,30.44,IRYO,157.0,15.0,32.54,AVE,178.0
00002_19-03-2025-06.22,IRYO,461,S-109,2025,3,2,6.37,157.0,30.44,461,1401.0,-555.0,43.11,AVE,172.0,-10.2,34.66,AVLO,157.0,4.8,32.54,AVE,178.0,34.8,109.38,AVE,157.0
00003_19-03-2025-06.27,AVE,359,S-103,2025,3,2,6.45,178.0,32.54,359,1401.0,-15.0,34.66,AVLO,157.0,-4.8,30.44,IRYO,157.0,30.0,109.38,AVE,157.0,34.8,43.98,OUIGO,172.0
00004_19-03-2025-06.57,AVE,414,S-103,2025,3,2,6.95,157.0,109.38,48,1384.0,-34.8,30.44,IRYO,157.0,-30.0,32.54,AVE,178.0,4.8,43.98,OUIGO,172.0,25.2,32.1,IRYO,157.0
00005_19-03-2025-07.02,OUIGO,509,S-108,2025,3,2,7.03,172.0,43.98,509,1798.0,-34.8,32.54,AVE,178.0,-4.8,109.38,AVE,157.0,20.4,32.1,IRYO,157.0,25.2,20.45,AVE,199.0
00002_19-03-2025-07.22,IRYO,461,S-109,2025,3,2,7.37,157.0,32.1,461,1798.0,-25.2,109.38,AVE,157.0,-20.4,43.98,OUIGO,172.0,4.8,20.45,AVE,199.0,34.8,17.97,AVE,157.0
00006_19-03-2025-07.27,AVE,414,S-103,2025,3,2,7.45,199.0,20.45,414,1384.0,-25.2,43.98,OUIGO,172.0,-4.8,32.1,IRYO,157.0,30.0,17.97,AVE,157.0,60.0,78.72,AVE,172.0
00004_19-03-2025-07.57,AVE,414,S-103,2025,3,2,7.95,157.0,17.97,414,414.0,-34.8,32.1,IRYO,157.0,-30.0,20.45,AVE,199.0,30.0,78.72,AVE,172.0,34.8,35.38,IRYO,157.0
00007_19-03-2025-08.27,AVE,414,S-103,2025,3,2,8.45,172.0,78.72,2,1289.0,-60.0,20.45,AVE,199.0,-30.0,17.97,AVE,157.0,4.8,35.38,IRYO,157.0,30.0,54.85,AVE,164.0
00002_19-03-2025-08.32,IRYO,461,S-109,2025,3,2,8.53,157.0,35.38,94,1289.0,-34.8,17.97,AVE,157.0,-4.8,78.72,AVE,172.0,25.2,54.85,AVE,164.0,50.4,17.08,IRYO,172.0
00008_19-03-2025-08.57,AVE,414,S-103,2025,3,2,8.95,164.0,54.85,15,1336.0,-30.0,78.72,AVE,172.0,-25.2,35.38,IRYO,157.0,25.2,17.08,IRYO,172.0,30.0,64.19,AVE,194.0
00009_19-03-2025-09.22,IRYO,461,S-109,2025,3,2,9.37,172.0,17.08,452,1289.0,-50.4,35.38,IRYO,157.0,-25.2,54.85,AVE,164.0,4.8,64.19,AVE,194.0,34.8,26.89,IRYO,172.0
00010_19-03-2025-09.27,AVE,414,S-103,2025,3,2,9.45,194.0,64.19,3,875.0,-30.0,54.85,AVE,164.0,-4.8,17.08,IRYO,172.0,30.0,26.89,IRYO,172.0,34.8,38.52,OUIGO,182.0
00009_19-03-2025-09.57,IRYO,461,S-109,2025,3,2,9.95,172.0,26.89,274,970.0,-34.8,17.08,IRYO,172.0,-30.0,64.19,AVE,194.0,4.8,38.52,OUIGO,182.0,30.0,51.96,AVLO,172.0
00011_19-03-2025-10.02,OUIGO,509,S-108,2025,3,2,10.03,182.0,38.52,92,1551.0,-34.8,64.19,AVE,194.0,-4.8,26.89,IRYO,172.0,25.2,51.96,AVLO,172.0,80.4,52.93,IRYO,172.0
00012_19-03-2025-10.27,AVLO,581,S-106,2025,3,2,10.45,172.0,51.96,0,1090.0,-30.0,26.89,IRYO,172.0,-25.2,38.52,OUIGO,182.0,55.2,52.93,IRYO,172.0,60.0,59.19,AVE,199.0
00009_19-03-2025-11.22,IRYO,461,S-109,2025,3,2,11.37,172.0,52.93,109,1287.0,-80.4,38.52,OUIGO,182.0,-55.2,51.96,AVLO,172.0,4.8,59.19,AVE,199.0,60.0,55.33,IRYO,172.0
00006_19-03-2025-11.27,AVE,826,S-103,2025,3,2,11.45,199.0,59.19,60,1287.0,-60.0,51.96,AVLO,172.0,-4.8,52.93,IRYO,172.0,55.2,55.33,IRYO,172.0,60.0,50.86,AVE,197.0
00009_19-03-2025-12.22,IRYO,461,S-109,2025,3,2,12.37,172.0,55.33,62,839.0,-60.0,52.93,IRYO,172.0,-55.2,59.19,AVE,199.0,4.8,50.86,AVE,197.0,34.8,68.64,AVE,157.0
00013_19-03-2025-12.27,AVE,378,S-103,2025,3,2,12.45,197.0,50.86,66,839.0,-60.0,59.19,AVE,199.0,-4.8,55.33,IRYO,172.0,30.0,68.64,AVE,157.0,51.0,48.24,AVE,184.0
00004_19-03-2025-12.57,AVE,414,S-103,2025,3,2,12.95,157.0,68.64,31,753.0,-34.8,55.33,IRYO,172.0,-30.0,50.86,AVE,197.0,21.0,48.24,AVE,184.0,64.8,49.57,IRYO,172.0
00014_19-03-2025-13.18,AVE,339,S-100,2025,3,2,13.3,184.0,48.24,63,753.0,-51.0,50.86,AVE,197.0,-21.0,68.64,AVE,157.0,43.8,49.57,IRYO,172.0,54.0,33.96,OUIGO,157.0
00009_19-03-2025-14.02,IRYO,461,S-109,2025,3,2,14.03,172.0,49.57,21,1261.0,-64.8,68.64,AVE,157.0,-43.8,48.24,AVE,184.0,10.2,33.96,OUIGO,157.0,25.2,43.82,AVE,177.0
00015_19-03-2025-14.12,OUIGO,509,S-108,2025,3,2,14.2,157.0,33.96,402,1261.0,-54.0,48.24,AVE,184.0,-10.2,49.57,IRYO,172.0,15.0,43.82,AVE,177.0,30.0,46.84,IRYO,179.0
00016_19-03-2025-14.27,AVE,291,S-100,2025,3,2,14.45,177.0,43.82,74,1722.0,-25.2,49.57,IRYO,172.0,-15.0,33.96,OUIGO,157.0,15.0,46.84,IRYO,179.0,30.0,45.54,AVE,157.0
00017_19-03-2025-14.42,IRYO,461,S-109,2025,3,2,14.7,179.0,46.84,18,1166.0,-30.0,33.96,OUIGO,157.0,-15.0,43.82,AVE,177.0,15.0,45.54,AVE,157.0,45.0,31.0,AVLO,199.0
00004_19-03-2025-14.57,AVE,414,S-103,2025,3,2,14.95,157.0,45.54,127,875.0,-30.0,43.82,AVE,177.0,-15.0,46.84,IRYO,179.0,30.0,31.0,AVLO,199.0,60.0,63.3,AVE,157.0
00018_19-03-2025-15.27,AVLO,571,S-106,2025,3,2,15.45,199.0,31.0,167,571.0,-45.0,46.84,IRYO,179.0,-30.0,45.54,AVE,157.0,30.0,63.3,AVE,157.0,60.0,40.83,AVE,172.0
00004_19-03-2025-15.57,AVE,414,S-103,2025,3,2,15.95,157.0,63.3,30,414.0,-60.0,45.54,AVE,157.0,-30.0,31.0,AVLO,199.0,30.0,40.83,AVE,172.0,40.2,35.88,IRYO,157.0
00007_19-03-2025-16.27,AVE,414,S-103,2025,3,2,16.45,172.0,40.83,414,875.0,-60.0,31.0,AVLO,199.0,-30.0,63.3,AVE,157.0,10.2,35.88,IRYO,157.0,30.0,135.95,AVE,157.0
00002_19-03-2025-16.37,IRYO,461,S-109,2025,3,2,16.62,157.0,35.88,461,1289.0,-40.2,63.3,AVE,157.0,-10.2,40.83,AVE,172.0,19.8,135.95,AVE,157.0,39.6,35.52,OUIGO,157.0
00004_19-03-2025-16.57,AVE,414,S-103,2025,3,2,16.95,157.0,135.95,0,1845.0,-30.0,40.83,AVE,172.0,-19.8,35.88,IRYO,157.0,19.8,35.52,OUIGO,157.0,25.2,48.61,IRYO,172.0
00015_19-03-2025-17.17,OUIGO,509,S-108,2025,3,2,17.28,157.0,35.52,509,1798.0,-39.6,35.88,IRYO,157.0,-19.8,135.95,AVE,157.0,5.4,48.61,IRYO,172.0,10.2,39.9,AVE,199.0
00009_19-03-2025-17.22,IRYO,461,S-109,2025,3,2,17.37,172.0,48.61,112,1798.0,-25.2,135.95,AVE,157.0,-5.4,35.52,OUIGO,157.0,4.8,39.9,AVE,199.0,34.8,62.61,AVE,157.0
00006_19-03-2025-17.27,AVE,414,S-103,2025,3,2,17.45,199.0,39.9,340,1384.0,-10.2,35.52,OUIGO,157.0,-4.8,48.61,IRYO,172.0,30.0,62.61,AVE,157.0,60.0,64.83,AVE,177.0
00004_19-03-2025-17.57,AVE,414,S-103,2025,3,2,17.95,157.0,62.61,32,414.0,-34.8,48.61,IRYO,172.0,-30.0,39.9,AVE,199.0,30.0,64.83,AVE,177.0,34.8,35.54,IRYO,157.0
00016_19-03-2025-18.27,AVE,414,S-103,2025,3,2,18.45,177.0,64.83,5,875.0,-60.0,39.9,AVE,199.0,-30.0,62.61,AVE,157.0,4.8,35.54,IRYO,157.0,30.0,105.58,AVE,157.0
00002_19-03-2025-18.32,IRYO,461,S-109,2025,3,2,18.53,157.0,35.54,461,1289.0,-34.8,62.61,AVE,157.0,-4.8,64.83,AVE,177.0,25.2,105.58,AVE,157.0,57.0,30.65,IRYO,172.0
00004_19-03-2025-18.57,AVE,414,S-103,2025,3,2,18.95,157.0,105.58,0,875.0,-30.0,64.83,AVE,177.0,-25.2,35.54,IRYO,157.0,31.8,30.65,IRYO,172.0,37.2,29.33,AVLO,201.0
00009_19-03-2025-19.29,IRYO,461,S-109,2025,3,2,19.48,172.0,30.65,418,1042.0,-57.0,35.54,IRYO,157.0,-31.8,105.58,AVE,157.0,5.4,29.33,AVLO,201.0,36.0,51.18,AVE,157.0
00019_19-03-2025-19.34,AVLO,581,S-106,2025,3,2,19.57,201.0,29.33,125,1042.0,-37.2,105.58,AVE,157.0,-5.4,30.65,IRYO,172.0,30.6,51.18,AVE,157.0,48.0,34.89,IRYO,172.0
00004_19-03-2025-20.05,AVE,414,S-103,2025,3,2,20.08,157.0,51.18,27,1289.0,-36.0,30.65,IRYO,172.0,-30.6,29.33,AVLO,201.0,17.4,34.89,IRYO,172.0,22.2,43.09,AVE,201.0
00009_19-03-2025-20.22,IRYO,461,S-109,2025,3,2,20.37,172.0,34.89,116,1289.0,-48.0,29.33,AVLO,201.0,-17.4,51.18,AVE,157.0,4.8,43.09,AVE,201.0,39.6,51.74,OUIGO,172.0
00020_19-03-2025-20.27,AVE,414,S-103,2025,3,2,20.45,201.0,43.09,33,1289.0,-22.2,51.18,AVE,157.0,-4.8,34.89,IRYO,172.0,34.8,51.74,OUIGO,172.0,40.2,62.03,AVE,172.0
00005_19-03-2025-21.02,OUIGO,509,S-108,2025,3,2,21.03,172.0,51.74,1,923.0,-39.6,34.89,IRYO,172.0,-34.8,43.09,AVE,201.0,5.4,62.03,AVE,172.0,550.2,30.69,AVLO,157.0
00007_19-03-2025-21.07,AVE,414,S-103,2025,3,2,21.12,172.0,62.03,0,923.0,-40.2,43.09,AVE,201.0,-5.4,51.74,OUIGO,172.0,544.8,30.69,AVLO,157.0,555.0,29.88,IRYO,157.0
00001_20-03-2025-06.12,AVLO,581,S-106,2025,3,3,6.2,157.0,30.69,581,1401.0,-550.2,51.74,OUIGO,172.0,-544.8,62.03,AVE,172.0,10.2,29.88,IRYO,157.0,15.0,54.33,AVE,178.0
00002_20-03-2025-06.22,IRYO,461,S-109,2025,3,3,6.37,157.0,29.88,461,1401.0,-555.0,62.03,AVE,172.0,-10.2,30.69,AVLO,157.0,4.8,54.33,AVE,178.0,34.8,71.54,AVE,157.0
00003_20-03-2025-06.27,AVE,359,S-103,2025,3,3,6.45,178.0,54.33,359,1401.0,-15.0,30.69,AVLO,157.0,-4.8,29.88,IRYO,157.0,30.0,71.54,AVE,157.0,34.8,46.67,OUIGO,172.0
00004_20-03-2025-06.57,AVE,414,S-103,2025,3,3,6.95,157.0,71.54,414,1384.0,-34.8,29.88,IRYO,157.0,-30.0,54.33,AVE,178.0,4.8,46.67,OUIGO,172.0,25.2,24.91,IRYO,157.0
00005_20-03-2025-07.02,OUIGO,509,S-108,2025,3,3,7.03,172.0,46.67,509,1798.0,-34.8,54.33,AVE,178.0,-4.8,71.54,AVE,157.0,20.4,24.91,IRYO,157.0,25.2,41.95,AVE,199.0
00002_20-03-2025-07.22,IRYO,461,S-109,2025,3,3,7.37,157.0,24.91,461,1798.0,-25.2,71.54,AVE,157.0,-20.4,46.67,OUIGO,172.0,4.8,41.95,AVE,199.0,34.8,47.39,AVE,157.0
00006_20-03-2025-07.27,AVE,414,S-103,2025,3,3,7.45,199.0,41.95,235,1384.0,-25.2,46.67,OUIGO,172.0,-4.8,24.91,IRYO,157.0,30.0,47.39,AVE,157.0,60.0,40.19,AVE,172.0
00004_20-03-2025-07.57,AVE,414,S-103,2025,3,3,7.95,157.0,47.39,414,414.0,-34.8,24.91,IRYO,157.0,-30.0,41.95,AVE,199.0,30.0,40.19,AVE,172.0,34.8,21.1,IRYO,157.0
00007_20-03-2025-08.27,AVE,414,S-103,2025,3,3,8.45,172.0,40.19,286,1289.0,-60.0,41.95,AVE,199.0,-30.0,47.39,AVE,157.0,4.8,21.1,IRYO,157.0,30.0,85.06,AVE,164.0
00002_20-03-2025-08.32,IRYO,461,S-109,2025,3,3,8.53,157.0,21.1,461,1289.0,-34.8,47.39,AVE,157.0,-4.8,40.19,AVE,172.0,25.2,85.06,AVE,164.0,50.4,59.07,IRYO,172.0
00008_20-03-2025-08.57,AVE,414,S-103,2025,3,3,8.95,164.0,85.06,2,1336.0,-30.0,40.19,AVE,172.0,-25.2,21.1,IRYO,157.0,25.2,59.07,IRYO,172.0,30.0,67.85,AVE,194.0
00009_20-03-2025-09.22,IRYO,461,S-109,2025,3,3,9.37,172.0,59.07,24,1289.0,-50.4,21.1,IRYO,157.0,-25.2,85.06,AVE,164.0,4.8,67.85,AVE,194.0,34.8,60.77,IRYO,172.0
00010_20-03-2025-09.27,AVE,414,S-103,2025,3,3,9.45,194.0,67.85,25,875.0,-30.0,85.06,AVE,164.0,-4.8,59.07,IRYO,172.0,30.0,60.77,IRYO,172.0,34.8,45.12,OUIGO,182.0
00009_20-03-2025-09.57,IRYO,461,S-109,2025,3,3,9.95,172.0,60.77,46,970.0,-34.8,59.07,IRYO,172.0,-30.0,67.85,AVE,194.0,4.8,45.12,OUIGO,182.0,30.0,49.74,AVLO,172.0
00011_20-03-2025-10.02,OUIGO,509,S-108,2025,3,3,10.03,182.0,45.12,247,1551.0,-34.8,67.85,AVE,194.0,-4.8,60.77,IRYO,172.0,25.2,49.74,AVLO,172.0,80.4,61.64,IRYO,172.0
00012_20-03-2025-10.27,AVLO,581,S-106,2025,3,3,10.45,172.0,49.74,10,1090.0,-30.0,60.77,IRYO,172.0,-25.2,45.12,OUIGO,182.0,55.2,61.64,IRYO,172.0,60.0,75.62,AVE,199.0
00009_20-03-2025-11.22,IRYO,461,S-109,2025,3,3,11.37,172.0,61.64,78,1287.0,-80.4,45.12,OUIGO,182.0,-55.2,49.74,AVLO,172.0,4.8,75.62,AVE,199.0,60.0,42.74,IRYO,172.0
00006_20-03-2025-11.27,AVE,826,S-103,2025,3,3,11.45,199.0,75.62,10,1287.0,-60.0,49.74,AVLO,172.0,-4.8,61.64,IRYO,172.0,55.2,42.74,IRYO,172.0,60.0,44.44,AVE,197.0
00009_20-03-2025-12.22,IRYO,461,S-109,2025,3,3,12.37,172.0,42.74,318,839.0,-60.0,61.64,IRYO,172.0,-55.2,75.62,AVE,199.0,4.8,44.44,AVE,197.0,34.8,47.31,AVE,157.0
00013_20-03-2025-12.27,AVE,378,S-103,2025,3,3,12.45,197.0,44.44,246,839.0,-60.0,75.62,AVE,199.0,-4.8,42.74,IRYO,172.0,30.0,47.31,AVE,157.0,51.0,55.14,AVE,184.0
00004_20-03-2025-14.57,AVE,414,S-103,2025,3,3,14.95,157.0,89.35,5,875.0,-30.0,79.11,AVE,177.0,-15.0,46.83,IRYO,179.0,30.0,46.5,AVLO,199.0,60.0,88.79,AVE,157.0
00018_20-03-2025-15.27,AVLO,571,S-106,2025,3,3,15.45,199.0,46.5,148,571.0,-45.0,46.83,IRYO,179.0,-30.0,89.35,AVE,157.0,30.0,88.79,AVE,157.0,60.0,55.22,AVE,172.0
00004_20-03-2025-15.57,AVE,414,S-103,2025,3,3,15.95,157.0,88.79,49,414.0,-60.0,89.35,AVE,157.0,-30.0,46.5,AVLO,199.0,30.0,55.22,AVE,172.0,40.2,39.04,IRYO,157.0
00007_20-03-2025-16.27,AVE,414,S-103,2025,3,3,16.45,172.0,55.22,414,875.0,-60.0,46.5,AVLO,199.0,-30.0,88.79,AVE,157.0,10.2,39.04,IRYO,157.0,30.0,145.36,AVE,157.0
00002_20-03-2025-16.37,IRYO,461,S-109,2025,3,3,16.62,157.0,39.04,461,1289.0,-40.2,88.79,AVE,157.0,-10.2,55.22,AVE,172.0,19.8,145.36,AVE,157.0,39.6,47.06,OUIGO,157.0
00004_20-03-2025-16.57,AVE,414,S-103,2025,3,3,16.95,157.0,145.36,0,1845.0,-30.0,55.22,AVE,172.0,-19.8,39.04,IRYO,157.0,19.8,47.06,OUIGO,157.0,25.2,74.68,IRYO,172.0
00015_20-03-2025-17.17,OUIGO,509,S-108,2025,3,3,17.28,157.0,47.06,509,1798.0,-39.6,39.04,IRYO,157.0,-19.8,145.36,AVE,157.0,5.4,74.68,IRYO,172.0,10.2,102.69,AVE,199.0
00009_20-03-2025-17.22,IRYO,461,S-109,2025,3,3,17.37,172.0,74.68,301,1798.0,-25.2,145.36,AVE,157.0,-5.4,47.06,OUIGO,157.0,4.8,102.69,AVE,199.0,34.8,52.28,AVE,157.0
00006_20-03-2025-17.27,AVE,414,S-103,2025,3,3,17.45,199.0,102.69,2,1384.0,-10.2,47.06,OUIGO,157.0,-4.8,74.68,IRYO,172.0,30.0,52.28,AVE,157.0,60.0,82.74,AVE,177.0
00004_20-03-2025-17.57,AVE,414,S-103,2025,3,3,17.95,157.0,52.28,414,414.0,-34.8,74.68,IRYO,172.0,-30.0,102.69,AVE,199.0,30.0,82.74,AVE,177.0,34.8,33.83,IRYO,157.0
00016_20-03-2025-18.27,AVE,414,S-103,2025,3,3,18.45,177.0,82.74,29,875.0,-60.0,102.69,AVE,199.0,-30.0,52.28,AVE,157.0,4.8,33.83,IRYO,157.0,30.0,77.38,AVE,157.0
00002_20-03-2025-18.32,IRYO,461,S-109,2025,3,3,18.53,157.0,33.83,461,1289.0,-34.8,52.28,AVE,157.0,-4.8,82.74,AVE,177.0,25.2,77.38,AVE,157.0,57.0,50.76,IRYO,172.0
00004_20-03-2025-18.57,AVE,414,S-103,2025,3,3,18.95,157.0,77.38,106,875.0,-30.0,82.74,AVE,177.0,-25.2,33.83,IRYO,157.0,31.8,50.76,IRYO,172.0,37.2,39.11,AVLO,201.0
00009_20-03-2025-19.29,IRYO,461,S-109,2025,3,3,19.48,172.0,50.76,287,1042.0,-57.0,33.83,IRYO,157.0,-31.8,77.38,AVE,157.0,5.4,39.11,AVLO,201.0,36.0,55.9,AVE,157.0
00019_20-03-2025-19.34,AVLO,581,S-106,2025,3,3,19.57,201.0,39.11,220,1042.0,-37.2,77.38,AVE,157.0,-5.4,50.76,IRYO,172.0,30.6,55.9,AVE,157.0,48.0,53.53,IRYO,172.0
00004_20-03-2025-20.05,AVE,414,S-103,2025,3,3,20.08,157.0,55.9,207,1289.0,-36.0,50.76,IRYO,172.0,-30.6,39.11,AVLO,201.0,17.4,53.53,IRYO,172.0,22.2,39.71,AVE,201.0
00009_20-03-2025-20.22,IRYO,461,S-109,2025,3,3,20.37,172.0,53.53,29,1289.0,-48.0,39.11,AVLO,201.0,-17.4,55.9,AVE,157.0,4.8,39.71,AVE,201.0,39.6,47.73,OUIGO,172.0
00020_20-03-2025-20.27,AVE,414,S-103,2025,3,3,20.45,201.0,39.71,224,1289.0,-22.2,55.9,AVE,157.0,-4.8,53.53,IRYO,172.0,34.8,47.73,OUIGO,172.0,40.2,67.38,AVE,172.0
00005_20-03-2025-21.02,OUIGO,509,S-108,2025,3,3,21.03,172.0,47.73,52,923.0,-39.6,53.53,IRYO,172.0,-34.8,39.71,AVE,201.0,5.4,67.38,AVE,172.0,560.4,35.36,IRYO,157.0
00007_20-03-2025-21.07,AVE,414,S-103,2025,3,3,21.12,172.0,67.38,1,923.0,-40.2,39.71,AVE,201.0,-5.4,47.73,OUIGO,172.0,555.0,35.36,IRYO,157.0,559.8,31.73,AVLO,178.0
00002_21-03-2025-06.22,IRYO,461,S-109,2025,3,4,6.37,157.0,35.36,447,988.0,-560.4,47.73,OUIGO,172.0,-555.0,67.38,AVE,172.0,4.8,31.73,AVLO,178.0,34.8,48.99,AVE,157.0
00021_21-03-2025-06.27,AVLO,527,S-106,2025,3,4,6.45,178.0,31.73,11,988.0,-559.8,67.38,AVE,172.0,-4.8,35.36,IRYO,157.0,30.0,48.99,AVE,157.0,34.8,29.89,OUIGO,172.0
00004_21-03-2025-06.57,AVE,414,S-103,2025,3,4,6.95,157.0,48.99,202,1384.0,-34.8,35.36,IRYO,157.0,-30.0,31.73,AVLO,178.0,4.8,29.89,OUIGO,172.0,25.2,57.62,IRYO,157.0
00005_21-03-2025-07.02,OUIGO,509,S-108,2025,3,4,7.03,172.0,29.89,295,1798.0,-34.8,31.73,AVLO,178.0,-4.8,48.99,AVE,157.0,20.4,57.62,IRYO,157.0,25.2,61.5,AVE,199.0
00002_21-03-2025-07.22,IRYO,461,S-109,2025,3,4,7.37,157.0,57.62,16,1798.0,-25.2,48.99,AVE,157.0,-20.4,29.89,OUIGO,172.0,4.8,61.5,AVE,199.0,34.8,68.73,AVE,157.0
00006_21-03-2025-07.27,AVE,414,S-103,2025,3,4,7.45,199.0,61.5,9,1384.0,-25.2,29.89,OUIGO,172.0,-4.8,57.62,IRYO,157.0,30.0,68.73,AVE,157.0,64.8,37.26,IRYO,157.0
00004_21-03-2025-07.57,AVE,414,S-103,2025,3,4,7.95,157.0,68.73,9,414.0,-34.8,57.62,IRYO,157.0,-30.0,61.5,AVE,199.0,34.8,37.26,IRYO,157.0,60.0,114.56,AVE,164.0
00002_21-03-2025-08.32,IRYO,461,S-109,2025,3,4,8.53,157.0,37.26,259,875.0,-64.8,61.5,AVE,199.0,-34.8,68.73,AVE,157.0,25.2,114.56,AVE,164.0,50.4,44.23,IRYO,172.0
00008_21-03-2025-08.57,AVE,414,S-103,2025,3,4,8.95,164.0,114.56,0,1336.0,-60.0,68.73,AVE,157.0,-25.2,37.26,IRYO,157.0,25.2,44.23,IRYO,172.0,30.0,72.52,AVE,194.0
00009_21-03-2025-09.22,IRYO,461,S-109,2025,3,4,9.37,172.0,44.23,132,1289.0,-50.4,37.26,IRYO,157.0,-25.2,114.56,AVE,164.0,4.8,72.52,AVE,194.0,34.8,65.63,IRYO,172.0
00010_21-03-2025-09.27,AVE,414,S-103,2025,3,4,9.45,194.0,72.52,7,875.0,-30.0,114.56,AVE,164.0,-4.8,44.23,IRYO,172.0,30.0,65.63,IRYO,172.0,34.8,38.45,OUIGO,182.0
00009_21-03-2025-09.57,IRYO,461,S-109,2025,3,4,9.95,172.0,65.63,11,970.0,-34.8,44.23,IRYO,172.0,-30.0,72.52,AVE,194.0,4.8,38.45,OUIGO,182.0,30.0,62.97,AVLO,172.0
