service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,capacity_window_1h
00004_22-01-2025-12.57,AVE,414,S-103,2025,1,2,12.95,157.0,66.88,68,753.0
00014_22-01-2025-13.18,AVE,339,S-100,2025,1,2,13.3,184.0,48.24,230,753.0
00009_22-01-2025-14.02,IRYO,461,S-109,2025,1,2,14.03,172.0,18.67,461,1261.0
00015_22-01-2025-14.12,OUIGO,509,S-108,2025,1,2,14.2,157.0,46.16,412,1261.0
00016_22-01-2025-14.27,AVE,291,S-100,2025,1,2,14.45,177.0,36.89,291,1722.0
00017_22-01-2025-14.42,IRYO,461,S-109,2025,1,2,14.7,179.0,68.91,16,1166.0
00004_22-01-2025-14.57,AVE,414,S-103,2025,1,2,14.95,157.0,71.71,61,875.0
00018_22-01-2025-15.27,AVLO,571,S-106,2025,1,2,15.45,199.0,38.88,518,571.0
00004_22-01-2025-15.57,AVE,414,S-103,2025,1,2,15.95,157.0,44.89,414,414.0
00007_22-01-2025-16.27,AVE,414,S-103,2025,1,2,16.45,172.0,55.97,414,875.0
00002_22-01-2025-16.37,IRYO,461,S-109,2025,1,2,16.62,157.0,46.6,461,1289.0
00004_22-01-2025-16.57,AVE,414,S-103,2025,1,2,16.95,157.0,140.32,0,1845.0
00015_22-01-2025-17.17,OUIGO,509,S-108,2025,1,2,17.28,157.0,55.65,509,1798.0
00009_22-01-2025-17.22,IRYO,461,S-109,2025,1,2,17.37,172.0,47.18,461,1798.0
00006_22-01-2025-17.27,AVE,414,S-103,2025,1,2,17.45,199.0,62.3,414,1384.0
00004_22-01-2025-17.57,AVE,414,S-103,2025,1,2,17.95,157.0,49.53,414,414.0
00016_22-01-2025-18.27,AVE,414,S-103,2025,1,2,18.45,177.0,67.19,194,875.0
00002_22-01-2025-18.32,IRYO,461,S-109,2025,1,2,18.53,157.0,51.87,461,1289.0
00004_22-01-2025-18.57,AVE,414,S-103,2025,1,2,18.95,157.0,127.2,0,875.0
00009_22-01-2025-19.29,IRYO,461,S-109,2025,1,2,19.48,172.0,48.17,360,1042.0
00019_22-01-2025-19.34,AVLO,581,S-106,2025,1,2,19.57,201.0,32.25,572,1042.0
00004_22-01-2025-20.05,AVE,414,S-103,2025,1,2,20.08,157.0,27.08,414,1289.0
00009_22-01-2025-20.22,IRYO,461,S-109,2025,1,2,20.37,172.0,40.81,316,1289.0
00020_22-01-2025-20.27,AVE,414,S-103,2025,1,2,20.45,201.0,68.42,1,1289.0
00005_22-01-2025-21.02,OUIGO,509,S-108,2025,1,2,21.03,172.0,40.04,217,923.0
00007_22-01-2025-21.07,AVE,414,S-103,2025,1,2,21.12,172.0,59.04,2,923.0
00001_23-01-2025-06.12,AVLO,581,S-106,2025,1,3,6.2,157.0,29.13,581,1401.0
00002_23-01-2025-06.22,IRYO,461,S-109,2025,1,3,6.37,157.0,19.75,461,1401.0
00003_23-01-2025-06.27,AVE,359,S-103,2025,1,3,6.45,178.0,41.13,359,1401.0
00004_23-01-2025-06.57,AVE,414,S-103,2025,1,3,6.95,157.0,72.88,414,1384.0
00005_23-01-2025-07.02,OUIGO,509,S-108,2025,1,3,7.03,172.0,41.34,509,1798.0
00002_23-01-2025-07.22,IRYO,461,S-109,2025,1,3,7.37,157.0,55.21,461,1798.0
00006_23-01-2025-07.27,AVE,414,S-103,2025,1,3,7.45,199.0,34.0,414,1384.0
00004_23-01-2025-07.57,AVE,414,S-103,2025,1,3,7.95,157.0,49.33,414,414.0
00007_23-01-2025-08.27,AVE,414,S-103,2025,1,3,8.45,172.0,64.71,414,1289.0
00002_23-01-2025-08.32,IRYO,461,S-109,2025,1,3,8.53,157.0,45.31,461,1289.0
00008_23-01-2025-08.57,AVE,414,S-103,2025,1,3,8.95,164.0,75.09,414,1336.0
00009_23-01-2025-09.22,IRYO,461,S-109,2025,1,3,9.37,172.0,55.95,373,1289.0
00010_23-01-2025-09.27,AVE,414,S-103,2025,1,3,9.45,194.0,49.77,414,875.0
00009_23-01-2025-09.57,IRYO,461,S-109,2025,1,3,9.95,172.0,59.72,133,970.0
00011_23-01-2025-10.02,OUIGO,509,S-108,2025,1,3,10.03,182.0,48.19,450,1551.0
00012_23-01-2025-10.27,AVLO,581,S-106,2025,1,3,10.45,172.0,55.47,12,1090.0
00009_23-01-2025-11.22,IRYO,461,S-109,2025,1,3,11.37,172.0,78.29,43,1287.0
00006_23-01-2025-11.27,AVE,826,S-103,2025,1,3,11.45,199.0,64.14,180,1287.0
00009_23-01-2025-12.22,IRYO,461,S-109,2025,1,3,12.37,172.0,49.58,461,839.0
00013_23-01-2025-12.27,AVE,378,S-103,2025,1,3,12.45,197.0,48.09,378,839.0
00004_23-01-2025-12.57,AVE,414,S-103,2025,1,3,12.95,157.0,77.42,35,753.0
00014_23-01-2025-13.18,AVE,339,S-100,2025,1,3,13.3,184.0,55.14,273,753.0
00004_23-01-2025-13.57,AVE,414,s-103,2025,1,3,13.95,157.0,,0,1384.0
00009_23-01-2025-14.02,IRYO,461,S-109,2025,1,3,14.03,172.0,,0,1675.0
00015_23-01-2025-14.12,OUIGO,509,S-108,2025,1,3,14.2,157.0,,0,1675.0
00016_23-01-2025-14.27,AVE,291,S-100,2025,1,3,14.45,177.0,80.48,27,1722.0
00017_23-01-2025-14.42,IRYO,461,S-109,2025,1,3,14.7,179.0,39.48,461,1166.0
00004_23-01-2025-14.57,AVE,414,S-103,2025,1,3,14.95,157.0,73.71,267,875.0
00018_23-01-2025-15.27,AVLO,571,S-106,2025,1,3,15.45,199.0,43.44,571,571.0
00004_23-01-2025-15.57,AVE,414,S-103,2025,1,3,15.95,157.0,100.69,140,414.0
00007_23-01-2025-16.27,AVE,414,S-103,2025,1,3,16.45,172.0,70.7,414,875.0
00002_23-01-2025-16.37,IRYO,461,S-109,2025,1,3,16.62,157.0,40.12,461,1289.0
00004_23-01-2025-16.57,AVE,414,S-103,2025,1,3,16.95,157.0,148.23,0,1845.0
00015_23-01-2025-17.17,OUIGO,509,S-108,2025,1,3,17.28,157.0,61.89,509,1798.0
00009_23-01-2025-17.22,IRYO,461,S-109,2025,1,3,17.37,172.0,66.78,461,1798.0
00006_23-01-2025-17.27,AVE,414,S-103,2025,1,3,17.45,199.0,99.97,203,1384.0
00004_23-01-2025-17.57,AVE,414,S-103,2025,1,3,17.95,157.0,44.52,414,414.0
00016_23-01-2025-18.27,AVE,414,S-103,2025,1,3,18.45,177.0,90.98,298,875.0
00002_23-01-2025-18.32,IRYO,461,S-109,2025,1,3,18.53,157.0,32.39,461,1289.0
00004_23-01-2025-18.57,AVE,414,S-103,2025,1,3,18.95,157.0,76.46,414,875.0
00009_23-01-2025-19.29,IRYO,461,S-109,2025,1,3,19.48,172.0,23.41,461,1042.0
00019_23-01-2025-19.34,AVLO,581,S-106,2025,1,3,19.57,201.0,36.72,581,1042.0
00004_23-01-2025-20.05,AVE,414,S-103,2025,1,3,20.08,157.0,44.99,414,1289.0
00009_23-01-2025-20.22,IRYO,461,S-109,2025,1,3,20.37,172.0,36.71,461,1289.0
00020_23-01-2025-20.27,AVE,414,S-103,2025,1,3,20.45,201.0,56.52,59,1289.0
00005_23-01-2025-21.02,OUIGO,509,S-108,2025,1,3,21.03,172.0,44.73,374,923.0
00007_23-01-2025-21.07,AVE,414,S-103,2025,1,3,21.12,172.0,51.72,172,923.0
00002_24-01-2025-06.22,IRYO,461,S-109,2025,1,4,6.37,157.0,19.3,461,988.0
00021_24-01-2025-06.27,AVLO,527,S-106,2025,1,4,6.45,178.0,23.53,527,988.0
00004_24-01-2025-06.57,AVE,414,S-103,2025,1,4,6.95,157.0,56.4,414,1384.0
00005_24-01-2025-07.02,OUIGO,509,S-108,2025,1,4,7.03,172.0,53.42,509,1798.0
00002_24-01-2025-07.22,IRYO,461,S-109,2025,1,4,7.37,157.0,33.96,461,1798.0
00006_24-01-2025-07.27,AVE,414,S-103,2025,1,4,7.45,199.0,68.25,136,1384.0
00004_24-01-2025-07.57,AVE,414,S-103,2025,1,4,7.95,157.0,59.52,414,414.0
00002_24-01-2025-08.32,IRYO,461,S-109,2025,1,4,8.53,157.0,52.55,461,875.0
00008_24-01-2025-08.57,AVE,414,S-103,2025,1,4,8.95,164.0,121.53,0,1336.0
00009_24-01-2025-09.22,IRYO,461,S-109,2025,1,4,9.37,172.0,49.27,461,1289.0
00010_24-01-2025-09.27,AVE,414,S-103,2025,1,4,9.45,194.0,76.65,120,875.0
00009_24-01-2025-09.57,IRYO,461,S-109,2025,1,4,9.95,172.0,67.62,244,970.0
00011_24-01-2025-10.02,OUIGO,509,S-108,2025,1,4,10.03,182.0,46.27,509,1551.0
00012_24-01-2025-10.27,AVLO,581,S-106,2025,1,4,10.45,172.0,62.31,29,1090.0
00009_24-01-2025-11.22,IRYO,461,S-109,2025,1,4,11.37,172.0,72.38,384,1287.0
00006_24-01-2025-11.27,AVE,826,S-103,2025,1,4,11.45,199.0,123.36,0,1287.0
00009_24-01-2025-12.22,IRYO,461,S-109,2025,1,4,12.37,172.0,51.06,461,839.0
00013_24-01-2025-12.27,AVE,378,S-103,2025,1,4,12.45,197.0,46.2,378,839.0
00004_24-01-2025-12.57,AVE,414,S-103,2025,1,4,12.95,157.0,90.24,188,753.0
00014_24-01-2025-13.18,AVE,339,S-100,2025,1,4,13.3,184.0,55.14,339,753.0
00004_24-01-2025-13.57,AVE,414,S-103,2025,1,4,13.95,157.0,94.72,54,1384.0
00009_24-01-2025-14.02,IRYO,461,S-109,2025,1,4,14.03,172.0,79.79,67,1675.0
00015_24-01-2025-14.12,OUIGO,509,S-108,2025,1,4,14.2,157.0,50.16,509,1675.0
00016_24-01-2025-14.27,AVE,291,S-100,2025,1,4,14.45,177.0,105.54,3,1722.0
00017_24-01-2025-14.42,IRYO,461,S-109,2025,1,4,14.7,179.0,77.39,39,1166.0
00004_24-01-2025-14.57,AVE,414,S-103,2025,1,4,14.95,157.0,90.0,48,875.0
00018_24-01-2025-15.27,AVLO,547,S-106,2025,1,4,15.45,199.0,56.21,389,547.0
00004_24-01-2025-15.57,AVE,414,S-103,2025,1,4,15.95,157.0,104.59,4,414.0
00007_24-01-2025-16.27,AVE,414,S-103,2025,1,4,16.45,172.0,87.21,26,875.0
00002_24-01-2025-16.37,IRYO,461,S-109,2025,1,4,16.62,157.0,68.98,437,1289.0
00004_24-01-2025-16.57,AVE,414,S-103,2025,1,4,16.95,157.0,95.29,28,1845.0
00015_24-01-2025-17.17,OUIGO,509,S-108,2025,1,4,17.28,157.0,35.6,509,1965.0
00009_24-01-2025-17.22,IRYO,461,S-109,2025,1,4,17.37,172.0,63.78,461,1965.0
00018_24-01-2025-17.27,AVLO,581,S-106,2025,1,4,17.45,199.0,53.73,395,1551.0
00004_24-01-2025-17.57,AVE,414,S-103,2025,1,4,17.95,157.0,62.73,414,414.0
00016_24-01-2025-18.27,AVE,836,S-103,2025,1,4,18.45,177.0,81.21,22,1297.0
00002_24-01-2025-18.32,IRYO,461,S-109,2025,1,4,18.53,157.0,42.41,461,1711.0
00004_24-01-2025-18.57,AVE,414,S-103,2025,1,4,18.95,157.0,66.9,386,875.0
00009_24-01-2025-19.29,IRYO,461,S-109,2025,1,4,19.48,172.0,74.82,21,1042.0
00019_24-01-2025-19.34,AVLO,581,S-106,2025,1,4,19.57,201.0,39.54,581,1042.0
00004_24-01-2025-20.05,AVE,414,S-103,2025,1,4,20.08,157.0,59.47,414,1289.0
00009_24-01-2025-20.22,IRYO,461,S-109,2025,1,4,20.37,172.0,13.8,461,1289.0
00020_24-01-2025-20.27,AVE,414,S-103,2025,1,4,20.45,201.0,45.6,414,1289.0
00005_24-01-2025-21.02,OUIGO,509,S-108,2025,1,4,21.03,172.0,38.0,509,923.0
00007_24-01-2025-21.07,AVE,414,S-103,2025,1,4,21.12,172.0,63.86,120,923.0
00021_25-01-2025-06.27,AVLO,581,S-106,2025,1,5,6.45,178.0,26.89,581,581.0
00005_25-01-2025-07.02,OUIGO,509,S-108,2025,1,5,7.03,172.0,29.8,509,923.0
00006_25-01-2025-07.27,AVE,414,S-103,2025,1,5,7.45,199.0,35.48,414,923.0
00009_25-01-2025-08.07,IRYO,461,S-109,2025,1,5,8.12,172.0,29.25,461,875.0
00007_25-01-2025-08.27,AVE,414,S-103,2025,1,5,8.45,172.0,59.46,414,875.0
00008_25-01-2025-08.57,AVE,836,S-103,2025,1,5,8.95,164.0,68.73,120,1297.0
00009_25-01-2025-09.22,IRYO,461,S-109,2025,1,5,9.37,172.0,50.68,353,1711.0
00010_25-01-2025-09.27,AVE,414,S-103,2025,1,5,9.45,194.0,49.1,414,875.0
00009_25-01-2025-09.57,IRYO,461,S-109,2025,1,5,9.95,172.0,34.71,461,970.0
00011_25-01-2025-10.02,OUIGO,509,S-108,2025,1,5,10.03,182.0,48.76,509,1551.0
00012_25-01-2025-10.27,AVLO,581,S-106,2025,1,5,10.45,172.0,44.99,316,1090.0
00009_25-01-2025-11.22,IRYO,461,S-109,2025,1,5,11.37,172.0,36.7,461,1264.0
00006_25-01-2025-11.27,AVE,803,S-103,2025,1,5,11.45,199.0,27.9,803,1264.0
00009_25-01-2025-12.22,IRYO,461,S-109,2025,1,5,12.37,172.0,37.83,461,839.0
00013_25-01-2025-12.27,AVE,378,S-103,2025,1,5,12.45,197.0,59.27,378,839.0
00014_25-01-2025-13.18,AVE,339,S-100,2025,1,5,13.3,184.0,82.74,156,339.0
00015_25-01-2025-14.12,OUIGO,509,S-108,2025,1,5,14.2,157.0,36.71,509,509.0
00017_25-01-2025-14.42,IRYO,461,S-109,2025,1,5,14.7,179.0,34.24,461,461.0
00018_25-01-2025-15.27,AVLO,547,S-106,2025,1,5,15.45,199.0,27.87,547,547.0
00007_25-01-2025-16.27,AVE,414,S-103,2025,1,5,16.45,172.0,97.45,414,875.0
00002_25-01-2025-16.37,IRYO,461,S-109,2025,1,5,16.62,157.0,29.04,461,875.0
00015_25-01-2025-17.17,OUIGO,509,S-108,2025,1,5,17.28,157.0,29.47,509,1090.0
00018_25-01-2025-17.27,AVLO,581,S-106,2025,1,5,17.45,199.0,20.68,581,1090.0
00016_25-01-2025-18.27,AVE,414,S-103,2025,1,5,18.45,177.0,100.19,414,414.0
00009_25-01-2025-19.29,IRYO,461,S-109,2025,1,5,19.48,172.0,16.61,461,1042.0
00019_25-01-2025-19.34,AVLO,581,S-106,2025,1,5,19.57,201.0,30.47,581,1042.0
00009_25-01-2025-20.22,IRYO,461,S-109,2025,1,5,20.37,172.0,39.41,461,875.0
00020_25-01-2025-20.27,AVE,414,S-103,2025,1,5,20.45,201.0,27.21,414,875.0
00005_25-01-2025-21.02,OUIGO,509,S-108,2025,1,5,21.03,172.0,33.94,509,509.0
00021_26-01-2025-06.27,AVLO,581,S-106,2025,1,6,6.45,178.0,59.1,581,581.0
00005_26-01-2025-07.02,OUIGO,509,S-108,2025,1,6,7.03,172.0,44.1,509,923.0
00006_26-01-2025-07.27,AVE,414,S-103,2025,1,6,7.45,199.0,55.45,414,923.0
00009_26-01-2025-08.07,IRYO,461,S-109,2025,1,6,8.12,172.0,42.95,461,875.0
00007_26-01-2025-08.27,AVE,414,S-103,2025,1,6,8.45,172.0,68.03,414,875.0
00009_26-01-2025-09.22,IRYO,461,S-109,2025,1,6,9.37,172.0,31.01,461,875.0
00010_26-01-2025-09.27,AVE,414,S-103,2025,1,6,9.45,194.0,67.76,414,875.0
00009_26-01-2025-09.57,IRYO,461,S-109,2025,1,6,9.95,172.0,73.45,461,970.0
00011_26-01-2025-10.02,OUIGO,509,S-108,2025,1,6,10.03,182.0,48.9,509,1551.0
00012_26-01-2025-10.27,AVLO,581,S-106,2025,1,6,10.45,172.0,50.84,581,1090.0
00009_26-01-2025-11.22,IRYO,461,S-109,2025,1,6,11.37,172.0,81.57,461,1264.0
00006_26-01-2025-11.27,AVE,803,S-103,2025,1,6,11.45,199.0,141.33,344,1264.0
00009_26-01-2025-12.22,IRYO,461,S-109,2025,1,6,12.37,172.0,64.42,461,859.0
00013_26-01-2025-12.27,AVE,398,S-103,2025,1,6,12.45,197.0,44.7,398,859.0
00014_26-01-2025-13.18,AVE,339,S-100,2025,1,6,13.3,184.0,55.14,339,339.0
00009_26-01-2025-14.02,IRYO,461,S-109,2025,1,6,14.03,172.0,72.9,461,1351.0
00015_26-01-2025-14.12,OUIGO,509,S-108,2025,1,6,14.2,157.0,63.14,509,1351.0
00016_26-01-2025-14.27,AVE,381,S-103,2025,1,6,14.45,177.0,97.32,235,1812.0
00017_26-01-2025-14.42,IRYO,461,S-109,2025,1,6,14.7,179.0,93.19,167,842.0
00018_26-01-2025-15.27,AVLO,571,S-106,2025,1,6,15.45,199.0,69.42,571,571.0
00007_26-01-2025-16.27,AVE,414,S-103,2025,1,6,16.45,172.0,67.0,414,875.0
00002_26-01-2025-16.37,IRYO,461,S-109,2025,1,6,16.62,157.0,110.02,58,1289.0
00004_26-01-2025-16.57,AVE,414,S-103,2025,1,6,16.95,157.0,105.28,404,1845.0
00015_26-01-2025-17.17,OUIGO,509,S-108,2025,1,6,17.28,157.0,64.03,509,1965.0
00009_26-01-2025-17.22,IRYO,461,S-109,2025,1,6,17.37,172.0,75.58,461,1965.0
00018_26-01-2025-17.27,AVLO,581,S-106,2025,1,6,17.45,199.0,62.46,581,1551.0
00004_26-01-2025-17.57,AVE,414,S-103,2025,1,6,17.95,157.0,74.61,414,414.0
00016_26-01-2025-18.27,AVE,414,S-103,2025,1,6,18.45,177.0,99.06,120,875.0
00002_26-01-2025-18.32,IRYO,461,S-109,2025,1,6,18.53,157.0,85.79,461,1289.0
00004_26-01-2025-18.57,AVE,414,S-103,2025,1,6,18.95,157.0,131.29,1,875.0
00009_26-01-2025-19.29,IRYO,461,S-109,2025,1,6,19.48,172.0,89.24,137,1042.0
00019_26-01-2025-19.34,AVLO,581,S-106,2025,1,6,19.57,201.0,78.92,116,1042.0
00004_26-01-2025-20.05,AVE,414,S-103,2025,1,6,20.08,157.0,55.45,414,1709.0
00009_26-01-2025-20.22,IRYO,461,S-109,2025,1,6,20.37,172.0,86.78,66,1709.0
00020_26-01-2025-20.27,AVE,834,S-103,2025,1,6,20.45,201.0,77.19,277,1709.0
00005_26-01-2025-21.02,OUIGO,509,S-108,2025,1,6,21.03,172.0,62.23,509,923.0
00007_26-01-2025-21.07,AVE,414,S-103,2025,1,6,21.12,172.0,108.19,0,923.0
00001_27-01-2025-06.12,AVLO,581,S-106,2025,1,0,6.2,157.0,33.62,581,1401.0
00002_27-01-2025-06.22,IRYO,461,S-109,2025,1,0,6.37,157.0,31.03,461,1401.0
00003_27-01-2025-06.27,AVE,359,S-103,2025,1,0,6.45,178.0,54.02,359,1401.0
00004_27-01-2025-06.57,AVE,414,S-103,2025,1,0,6.95,157.0,56.58,414,1384.0
00005_27-01-2025-07.02,OUIGO,509,S-108,2025,1,0,7.03,172.0,25.68,509,1798.0
00002_27-01-2025-07.22,IRYO,461,S-109,2025,1,0,7.37,157.0,36.5,461,1798.0
00006_27-01-2025-07.27,AVE,414,S-103,2025,1,0,7.45,199.0,51.8,414,1384.0
00004_27-01-2025-07.57,AVE,414,S-103,2025,1,0,7.95,157.0,73.34,414,414.0
00007_27-01-2025-08.27,AVE,414,S-103,2025,1,0,8.45,172.0,76.2,414,1289.0
00002_27-01-2025-08.32,IRYO,461,S-109,2025,1,0,8.53,157.0,46.35,461,1711.0
00008_27-01-2025-08.57,AVE,836,S-103,2025,1,0,8.95,164.0,43.96,836,1758.0
00009_27-01-2025-09.22,IRYO,461,S-109,2025,1,0,9.37,172.0,57.21,160,1711.0
00010_27-01-2025-09.27,AVE,414,S-103,2025,1,0,9.45,194.0,77.49,5,875.0
00009_27-01-2025-09.57,IRYO,461,S-109,2025,1,0,9.95,172.0,45.0,249,970.0
00011_27-01-2025-10.02,OUIGO,509,S-108,2025,1,0,10.03,182.0,36.59,465,1551.0
00012_27-01-2025-10.27,AVLO,581,S-106,2025,1,0,10.45,172.0,35.2,18,1090.0
00009_27-01-2025-11.22,IRYO,461,S-109,2025,1,0,11.37,172.0,34.85,455,1287.0
00006_27-01-2025-11.27,AVE,826,S-103,2025,1,0,11.45,199.0,35.82,443,1287.0
00009_27-01-2025-12.22,IRYO,461,S-109,2025,1,0,12.37,172.0,40.25,140,839.0
00013_27-01-2025-12.27,AVE,378,S-103,2025,1,0,12.45,197.0,48.96,59,839.0
00004_27-01-2025-12.57,AVE,414,S-103,2025,1,0,12.95,157.0,41.45,387,753.0
00014_27-01-2025-13.18,AVE,339,S-100,2025,1,0,13.3,184.0,68.94,1,753.0
00009_27-01-2025-14.02,IRYO,461,S-109,2025,1,0,14.03,172.0,30.47,461,1261.0
00015_27-01-2025-14.12,OUIGO,509,S-108,2025,1,0,14.2,157.0,30.7,509,1261.0
00016_27-01-2025-14.27,AVE,291,S-100,2025,1,0,14.45,177.0,37.45,291,1722.0
00017_27-01-2025-14.42,IRYO,461,S-109,2025,1,0,14.7,179.0,36.56,261,1166.0
00004_27-01-2025-14.57,AVE,414,S-103,2025,1,0,14.95,157.0,32.16,414,875.0
00018_27-01-2025-15.27,AVLO,571,S-106,2025,1,0,15.45,199.0,33.22,147,571.0
00004_27-01-2025-15.57,AVE,414,S-103,2025,1,0,15.95,157.0,41.91,414,414.0
00007_27-01-2025-16.27,AVE,414,S-103,2025,1,0,16.45,172.0,60.85,214,875.0
00002_27-01-2025-16.37,IRYO,461,S-109,2025,1,0,16.62,157.0,49.92,461,1289.0
00004_27-01-2025-16.57,AVE,414,S-103,2025,1,0,16.95,157.0,55.35,414,1845.0
00015_27-01-2025-17.17,OUIGO,509,S-108,2025,1,0,17.28,157.0,29.41,509,1798.0
00009_27-01-2025-17.22,IRYO,461,S-109,2025,1,0,17.37,172.0,38.43,461,1798.0
00006_27-01-2025-17.27,AVE,414,S-103,2025,1,0,17.45,199.0,64.27,143,1384.0
00004_27-01-2025-17.57,AVE,414,S-103,2025,1,0,17.95,157.0,36.33,414,414.0
00016_27-01-2025-18.27,AVE,414,S-103,2025,1,0,18.45,177.0,53.3,414,875.0
00002_27-01-2025-18.32,IRYO,461,S-109,2025,1,0,18.53,157.0,32.29,461,1289.0
00004_27-01-2025-18.57,AVE,414,S-103,2025,1,0,18.95,157.0,34.56,414,875.0
00009_27-01-2025-19.29,IRYO,461,S-109,2025,1,0,19.48,172.0,51.47,73,1042.0
00019_27-01-2025-19.34,AVLO,581,S-106,2025,1,0,19.57,201.0,20.72,581,1042.0
00004_27-01-2025-20.05,AVE,414,S-103,2025,1,0,20.08,157.0,35.97,414,1289.0
00009_27-01-2025-20.22,IRYO,461,S-109,2025,1,0,20.37,172.0,42.65,39,1289.0
00020_27-01-2025-20.27,AVE,414,S-103,2025,1,0,20.45,201.0,23.2,414,1289.0
00005_27-01-2025-21.02,OUIGO,509,S-108,2025,1,0,21.03,172.0,27.45,295,923.0
00007_27-01-2025-21.07,AVE,414,S-103,2025,1,0,21.12,172.0,38.92,39,923.0
00001_28-01-2025-06.12,AVLO,581,S-106,2025,1,1,6.2,157.0,34.07,581,1401.0
00002_28-01-2025-06.22,IRYO,461,S-109,2025,1,1,6.37,157.0,28.71,461,1401.0
00003_28-01-2025-06.27,AVE,359,S-103,2025,1,1,6.45,178.0,35.91,359,1401.0
00004_28-01-2025-06.57,AVE,414,S-103,2025,1,1,6.95,157.0,103.76,414,1384.0
00005_28-01-2025-07.02,OUIGO,509,S-108,2025,1,1,7.03,172.0,50.64,509,1798.0
00002_28-01-2025-07.22,IRYO,461,S-109,2025,1,1,7.37,157.0,44.71,461,1798.0
00006_28-01-2025-07.27,AVE,414,S-103,2025,1,1,7.45,199.0,31.59,414,1384.0
00004_28-01-2025-07.57,AVE,414,S-103,2025,1,1,7.95,157.0,46.56,414,414.0
00007_28-01-2025-08.27,AVE,414,S-103,2025,1,1,8.45,172.0,79.75,414,1289.0
00002_28-01-2025-08.32,IRYO,461,S-109,2025,1,1,8.53,157.0,12.92,461,1289.0
00008_28-01-2025-08.57,AVE,414,S-103,2025,1,1,8.95,164.0,28.46,414,1336.0
00009_28-01-2025-09.22,IRYO,461,S-109,2025,1,1,9.37,172.0,26.61,461,1289.0
00010_28-01-2025-09.27,AVE,414,S-103,2025,1,1,9.45,194.0,51.06,181,875.0
00009_28-01-2025-09.57,IRYO,461,S-109,2025,1,1,9.95,172.0,54.55,76,970.0
00011_28-01-2025-10.02,OUIGO,509,S-108,2025,1,1,10.03,182.0,36.94,281,1551.0
00012_28-01-2025-10.27,AVLO,581,S-106,2025,1,1,10.45,172.0,35.82,9,1090.0
00009_28-01-2025-11.22,IRYO,461,S-109,2025,1,1,11.37,172.0,28.84,461,1287.0
00006_28-01-2025-11.27,AVE,826,S-103,2025,1,1,11.45,199.0,29.12,448,1287.0
00009_28-01-2025-12.22,IRYO,461,S-109,2025,1,1,12.37,172.0,26.39,461,839.0
00013_28-01-2025-12.27,AVE,378,S-103,2025,1,1,12.45,197.0,52.09,17,839.0
00004_28-01-2025-12.57,AVE,414,S-103,2025,1,1,12.95,157.0,46.09,120,753.0
00014_28-01-2025-13.18,AVE,339,S-100,2025,1,1,13.3,184.0,48.24,35,753.0
00009_28-01-2025-14.02,IRYO,461,S-109,2025,1,1,14.03,172.0,24.6,461,1261.0
00015_28-01-2025-14.12,OUIGO,509,S-108,2025,1,1,14.2,157.0,26.83,509,1261.0
00016_28-01-2025-14.27,AVE,291,S-100,2025,1,1,14.45,177.0,67.16,3,1722.0
00017_28-01-2025-14.42,IRYO,461,S-109,2025,1,1,14.7,179.0,27.8,461,1166.0
00004_28-01-2025-14.57,AVE,414,S-103,2025,1,1,14.95,157.0,41.9,344,875.0
00018_28-01-2025-15.27,AVLO,571,S-106,2025,1,1,15.45,199.0,28.9,296,571.0
00004_28-01-2025-15.57,AVE,414,S-103,2025,1,1,15.95,157.0,25.31,414,414.0
00007_28-01-2025-16.27,AVE,414,S-103,2025,1,1,16.45,172.0,32.52,414,875.0
00002_28-01-2025-16.37,IRYO,461,S-109,2025,1,1,16.62,157.0,22.89,461,1289.0
00004_28-01-2025-16.57,AVE,414,S-103,2025,1,1,16.95,157.0,44.41,414,1845.0
00015_28-01-2025-17.17,OUIGO,509,S-108,2025,1,1,17.28,157.0,31.59,509,1798.0
00009_28-01-2025-17.22,IRYO,461,S-109,2025,1,1,17.37,172.0,35.37,461,1798.0
00006_28-01-2025-17.27,AVE,414,S-103,2025,1,1,17.45,199.0,40.17,414,1384.0
00004_28-01-2025-17.57,AVE,414,S-103,2025,1,1,17.95,157.0,65.86,308,414.0
00016_28-01-2025-18.27,AVE,414,S-103,2025,1,1,18.45,177.0,62.82,88,875.0
00002_28-01-2025-18.32,IRYO,461,S-109,2025,1,1,18.53,157.0,37.88,461,1289.0
00004_28-01-2025-18.57,AVE,414,S-103,2025,1,1,18.95,157.0,36.44,414,875.0
00009_28-01-2025-19.29,IRYO,461,S-109,2025,1,1,19.48,172.0,44.89,123,1042.0
00019_28-01-2025-19.34,AVLO,581,S-106,2025,1,1,19.57,201.0,31.87,67,1042.0
00004_28-01-2025-20.05,AVE,414,S-103,2025,1,1,20.08,157.0,37.04,414,1289.0
00009_28-01-2025-20.22,IRYO,461,S-109,2025,1,1,20.37,172.0,48.55,14,1289.0
00020_28-01-2025-20.27,AVE,414,S-103,2025,1,1,20.45,201.0,35.98,82,1289.0
00005_28-01-2025-21.02,OUIGO,509,S-108,2025,1,1,21.03,172.0,43.3,11,923.0
00007_28-01-2025-21.07,AVE,414,S-103,2025,1,1,21.12,172.0,49.04,7,923.0
00001_29-01-2025-06.12,AVLO,581,S-106,2025,1,2,6.2,157.0,37.88,581,1401.0
