service_id,train_type,year,month,day_of_week,departure_time,duration,price,passengers,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00013_22-04-2025-12.27,AVE,2025,4,1,12.45,197.0,45.11,242,-60.0,24.04,AVE,199.0,-4.8,32.14,IRYO,172.0,30.0,46.16,AVE,157.0,51.0,48.24,AVE,184.0
00004_22-04-2025-12.57,AVE,2025,4,1,12.95,157.0,46.16,384,-34.8,32.14,IRYO,172.0,-30.0,45.11,AVE,197.0,21.0,48.24,AVE,184.0,64.8,35.87,IRYO,172.0
00014_22-04-2025-13.18,AVE,2025,4,1,13.3,184.0,48.24,75,-51.0,45.11,AVE,197.0,-21.0,46.16,AVE,157.0,43.8,35.87,IRYO,172.0,54.0,41.01,OUIGO,157.0
00009_22-04-2025-14.02,IRYO,2025,4,1,14.03,172.0,35.87,149,-64.8,46.16,AVE,157.0,-43.8,48.24,AVE,184.0,10.2,41.01,OUIGO,157.0,25.2,54.9,AVE,177.0
00015_22-04-2025-14.12,OUIGO,2025,4,1,14.2,157.0,41.01,35,-54.0,48.24,AVE,184.0,-10.2,35.87,IRYO,172.0,15.0,54.9,AVE,177.0,30.0,29.68,IRYO,179.0
00016_22-04-2025-14.27,AVE,2025,4,1,14.45,177.0,54.9,119,-25.2,35.87,IRYO,172.0,-15.0,41.01,OUIGO,157.0,15.0,29.68,IRYO,179.0,30.0,33.97,AVE,157.0
00017_22-04-2025-14.42,IRYO,2025,4,1,14.7,179.0,29.68,250,-30.0,41.01,OUIGO,157.0,-15.0,54.9,AVE,177.0,15.0,33.97,AVE,157.0,45.0,30.27,AVLO,199.0
00004_22-04-2025-14.57,AVE,2025,4,1,14.95,157.0,33.97,1572,-30.0,54.9,AVE,177.0,-15.0,29.68,IRYO,179.0,30.0,30.27,AVLO,199.0,60.0,37.39,AVE,157.0
00018_22-04-2025-15.27,AVLO,2025,4,1,15.45,199.0,30.27,203,-45.0,29.68,IRYO,179.0,-30.0,33.97,AVE,157.0,30.0,37.39,AVE,157.0,60.0,41.41,AVE,172.0
00004_22-04-2025-15.57,AVE,2025,4,1,15.95,157.0,37.39,1823,-60.0,33.97,AVE,157.0,-30.0,30.27,AVLO,199.0,30.0,41.41,AVE,172.0,40.2,42.95,IRYO,157.0
00007_22-04-2025-16.27,AVE,2025,4,1,16.45,172.0,41.41,1365,-60.0,30.27,AVLO,199.0,-30.0,37.39,AVE,157.0,10.2,42.95,IRYO,157.0,30.0,64.81,AVE,157.0
00002_22-04-2025-16.37,IRYO,2025,4,1,16.62,157.0,42.95,329,-40.2,37.39,AVE,157.0,-10.2,41.41,AVE,172.0,19.8,64.81,AVE,157.0,39.6,49.26,OUIGO,157.0
00004_22-04-2025-16.57,AVE,2025,4,1,16.95,157.0,64.81,316,-30.0,41.41,AVE,172.0,-19.8,42.95,IRYO,157.0,19.8,49.26,OUIGO,157.0,25.2,34.46,IRYO,172.0
00015_22-04-2025-17.17,OUIGO,2025,4,1,17.28,157.0,49.26,39,-39.6,42.95,IRYO,157.0,-19.8,64.81,AVE,157.0,5.4,34.46,IRYO,172.0,10.2,67.38,AVE,199.0
00009_22-04-2025-17.22,IRYO,2025,4,1,17.37,172.0,34.46,379,-25.2,64.81,AVE,157.0,-5.4,49.26,OUIGO,157.0,4.8,67.38,AVE,199.0,34.8,57.69,AVE,157.0
00006_22-04-2025-17.27,AVE,2025,4,1,17.45,199.0,67.38,33,-10.2,49.26,OUIGO,157.0,-4.8,34.46,IRYO,172.0,30.0,57.69,AVE,157.0,60.0,46.31,AVE,177.0
00004_22-04-2025-17.57,AVE,2025,4,1,17.95,157.0,57.69,244,-34.8,34.46,IRYO,172.0,-30.0,67.38,AVE,199.0,30.0,46.31,AVE,177.0,34.8,20.24,IRYO,157.0
00016_22-04-2025-18.27,AVE,2025,4,1,18.45,177.0,46.31,198,-60.0,67.38,AVE,199.0,-30.0,57.69,AVE,157.0,4.8,20.24,IRYO,157.0,30.0,24.21,AVE,157.0
00002_22-04-2025-18.32,IRYO,2025,4,1,18.53,157.0,20.24,2445,-34.8,57.69,AVE,157.0,-4.8,46.31,AVE,177.0,25.2,24.21,AVE,157.0,57.0,23.0,IRYO,172.0
00004_22-04-2025-18.57,AVE,2025,4,1,18.95,157.0,24.21,1578,-30.0,46.31,AVE,177.0,-25.2,20.24,IRYO,157.0,31.8,23.0,IRYO,172.0,37.2,30.11,AVLO,201.0
00009_22-04-2025-19.29,IRYO,2025,4,1,19.48,172.0,23.0,276,-57.0,20.24,IRYO,157.0,-31.8,24.21,AVE,157.0,5.4,30.11,AVLO,201.0,36.0,34.32,AVE,157.0
00019_22-04-2025-19.34,AVLO,2025,4,1,19.57,201.0,30.11,6,-37.2,24.21,AVE,157.0,-5.4,23.0,IRYO,172.0,30.6,34.32,AVE,157.0,48.0,20.6,IRYO,172.0
00004_22-04-2025-20.05,AVE,2025,4,1,20.08,157.0,34.32,113,-36.0,23.0,IRYO,172.0,-30.6,30.11,AVLO,201.0,17.4,20.6,IRYO,172.0,22.2,30.13,AVE,201.0
00009_22-04-2025-20.22,IRYO,2025,4,1,20.37,172.0,20.6,848,-48.0,30.11,AVLO,201.0,-17.4,34.32,AVE,157.0,4.8,30.13,AVE,201.0,39.6,32.4,OUIGO,172.0
00020_22-04-2025-20.27,AVE,2025,4,1,20.45,201.0,30.13,18,-22.2,34.32,AVE,157.0,-4.8,20.6,IRYO,172.0,34.8,32.4,OUIGO,172.0,40.2,50.09,AVE,172.0
00005_22-04-2025-21.02,OUIGO,2025,4,1,21.03,172.0,32.4,0,-39.6,20.6,IRYO,172.0,-34.8,30.13,AVE,201.0,5.4,50.09,AVE,172.0,889.8,42.13,AVLO,157.0
00007_22-04-2025-21.07,AVE,2025,4,1,21.12,172.0,50.09,4,-40.2,30.13,AVE,201.0,-5.4,32.4,OUIGO,172.0,895.2,42.13,AVLO,157.0,885.0,50.13,IRYO,157.0
00001_23-04-2025-06.12,AVLO,2025,4,2,6.2,157.0,42.13,1942,-889.8,32.4,OUIGO,172.0,-895.2,50.09,AVE,172.0,10.2,50.13,IRYO,157.0,15.0,52.73,AVE,178.0
00002_23-04-2025-06.22,IRYO,2025,4,2,6.37,157.0,50.13,821,-885.0,50.09,AVE,172.0,-10.2,42.13,AVLO,157.0,4.8,52.73,AVE,178.0,34.8,103.84,AVE,157.0
00003_23-04-2025-06.27,AVE,2025,4,2,6.45,178.0,52.73,1559,-15.0,42.13,AVLO,157.0,-4.8,50.13,IRYO,157.0,30.0,103.84,AVE,157.0,34.8,49.23,OUIGO,172.0
00004_23-04-2025-06.57,AVE,2025,4,2,6.95,157.0,103.84,3,-34.8,50.13,IRYO,157.0,-30.0,52.73,AVE,178.0,4.8,49.23,OUIGO,172.0,25.2,32.31,IRYO,157.0
00005_23-04-2025-07.02,OUIGO,2025,4,2,7.03,172.0,49.23,58,-34.8,52.73,AVE,178.0,-4.8,103.84,AVE,157.0,20.4,32.31,IRYO,157.0,25.2,31.17,AVE,199.0
00002_23-04-2025-07.22,IRYO,2025,4,2,7.37,157.0,32.31,1073,-25.2,103.84,AVE,157.0,-20.4,49.23,OUIGO,172.0,4.8,31.17,AVE,199.0,34.8,56.75,AVE,157.0
00006_23-04-2025-07.27,AVE,2025,4,2,7.45,199.0,31.17,1818,-25.2,49.23,OUIGO,172.0,-4.8,32.31,IRYO,157.0,30.0,56.75,AVE,157.0,60.0,71.36,AVE,172.0
00004_23-04-2025-07.57,AVE,2025,4,2,7.95,157.0,56.75,301,-34.8,32.31,IRYO,157.0,-30.0,31.17,AVE,199.0,30.0,71.36,AVE,172.0,34.8,29.54,IRYO,157.0
00007_23-04-2025-08.27,AVE,2025,4,2,8.45,172.0,71.36,17,-60.0,31.17,AVE,199.0,-30.0,56.75,AVE,157.0,4.8,29.54,IRYO,157.0,30.0,36.38,AVE,164.0
00002_23-04-2025-08.32,IRYO,2025,4,2,8.53,157.0,29.54,505,-34.8,56.75,AVE,157.0,-4.8,71.36,AVE,172.0,25.2,36.38,AVE,164.0,50.4,57.18,IRYO,172.0
00008_23-04-2025-08.57,AVE,2025,4,2,8.95,164.0,36.38,1205,-30.0,71.36,AVE,172.0,-25.2,29.54,IRYO,157.0,25.2,57.18,IRYO,172.0,30.0,63.32,AVE,194.0
00009_23-04-2025-09.22,IRYO,2025,4,2,9.37,172.0,57.18,18,-50.4,29.54,IRYO,157.0,-25.2,36.38,AVE,164.0,4.8,63.32,AVE,194.0,34.8,27.24,IRYO,172.0
00010_23-04-2025-09.27,AVE,2025,4,2,9.45,194.0,63.32,85,-30.0,36.38,AVE,164.0,-4.8,57.18,IRYO,172.0,30.0,27.24,IRYO,172.0,34.8,49.52,OUIGO,182.0
00009_23-04-2025-09.57,IRYO,2025,4,2,9.95,172.0,27.24,877,-34.8,57.18,IRYO,172.0,-30.0,63.32,AVE,194.0,4.8,49.52,OUIGO,182.0,30.0,45.89,AVLO,172.0
00011_23-04-2025-10.02,OUIGO,2025,4,2,10.03,182.0,49.52,26,-34.8,63.32,AVE,194.0,-4.8,27.24,IRYO,172.0,25.2,45.89,AVLO,172.0,80.4,29.52,IRYO,172.0
00012_23-04-2025-10.27,AVLO,2025,4,2,10.45,172.0,45.89,167,-30.0,27.24,IRYO,172.0,-25.2,49.52,OUIGO,182.0,55.2,29.52,IRYO,172.0,60.0,58.01,AVE,199.0
00009_23-04-2025-11.22,IRYO,2025,4,2,11.37,172.0,29.52,920,-80.4,49.52,OUIGO,182.0,-55.2,45.89,AVLO,172.0,4.8,58.01,AVE,199.0,60.0,38.66,IRYO,172.0
00006_23-04-2025-11.27,AVE,2025,4,2,11.45,199.0,58.01,175,-60.0,45.89,AVLO,172.0,-4.8,29.52,IRYO,172.0,55.2,38.66,IRYO,172.0,60.0,56.06,AVE,197.0
00009_23-04-2025-12.22,IRYO,2025,4,2,12.37,172.0,38.66,291,-60.0,29.52,IRYO,172.0,-55.2,58.01,AVE,199.0,4.8,56.06,AVE,197.0,34.8,55.05,AVE,157.0
00013_23-04-2025-12.27,AVE,2025,4,2,12.45,197.0,56.06,165,-60.0,58.01,AVE,199.0,-4.8,38.66,IRYO,172.0,30.0,55.05,AVE,157.0,51.0,48.24,AVE,184.0
00004_23-04-2025-12.57,AVE,2025,4,2,12.95,157.0,55.05,329,-34.8,38.66,IRYO,172.0,-30.0,56.06,AVE,197.0,21.0,48.24,AVE,184.0,64.8,34.74,IRYO,172.0
00014_23-04-2025-13.18,AVE,2025,4,2,13.3,184.0,48.24,117,-51.0,56.06,AVE,197.0,-21.0,55.05,AVE,157.0,43.8,34.74,IRYO,172.0,54.0,22.48,OUIGO,157.0
00009_23-04-2025-14.02,IRYO,2025,4,2,14.03,172.0,34.74,229,-64.8,55.05,AVE,157.0,-43.8,48.24,AVE,184.0,10.2,22.48,OUIGO,157.0,25.2,32.35,AVE,177.0
00015_23-04-2025-14.12,OUIGO,2025,4,2,14.2,157.0,22.48,868,-54.0,48.24,AVE,184.0,-10.2,34.74,IRYO,172.0,15.0,32.35,AVE,177.0,30.0,39.46,IRYO,179.0
00016_23-04-2025-14.27,AVE,2025,4,2,14.45,177.0,32.35,1393,-25.2,34.74,IRYO,172.0,-15.0,22.48,OUIGO,157.0,15.0,39.46,IRYO,179.0,30.0,61.7,AVE,157.0
00017_23-04-2025-14.42,IRYO,2025,4,2,14.7,179.0,39.46,116,-30.0,22.48,OUIGO,157.0,-15.0,32.35,AVE,177.0,15.0,61.7,AVE,157.0,45.0,32.94,AVLO,199.0
00004_23-04-2025-14.57,AVE,2025,4,2,14.95,157.0,61.7,176,-30.0,32.35,AVE,177.0,-15.0,39.46,IRYO,179.0,30.0,32.94,AVLO,199.0,60.0,41.85,AVE,157.0
00018_23-04-2025-15.27,AVLO,2025,4,2,15.45,199.0,32.94,165,-45.0,39.46,IRYO,179.0,-30.0,61.7,AVE,157.0,30.0,41.85,AVE,157.0,60.0,40.13,AVE,172.0
00004_23-04-2025-15.57,AVE,2025,4,2,15.95,157.0,41.85,1501,-60.0,61.7,AVE,157.0,-30.0,32.94,AVLO,199.0,30.0,40.13,AVE,172.0,40.2,16.76,IRYO,157.0
00007_23-04-2025-16.27,AVE,2025,4,2,16.45,172.0,40.13,1667,-60.0,32.94,AVLO,199.0,-30.0,41.85,AVE,157.0,10.2,16.76,IRYO,157.0,30.0,122.03,AVE,157.0
00002_23-04-2025-16.37,IRYO,2025,4,2,16.62,157.0,16.76,8273,-40.2,41.85,AVE,157.0,-10.2,40.13,AVE,172.0,19.8,122.03,AVE,157.0,39.6,51.22,OUIGO,157.0
00004_23-04-2025-16.57,AVE,2025,4,2,16.95,157.0,122.03,1,-30.0,40.13,AVE,172.0,-19.8,16.76,IRYO,157.0,19.8,51.22,OUIGO,157.0,25.2,47.62,IRYO,172.0
00015_23-04-2025-17.17,OUIGO,2025,4,2,17.28,157.0,51.22,57,-39.6,16.76,IRYO,157.0,-19.8,122.03,AVE,157.0,5.4,47.62,IRYO,172.0,10.2,66.27,AVE,199.0
00009_23-04-2025-17.22,IRYO,2025,4,2,17.37,172.0,47.62,177,-25.2,122.03,AVE,157.0,-5.4,51.22,OUIGO,157.0,4.8,66.27,AVE,199.0,34.8,50.46,AVE,157.0
00006_23-04-2025-17.27,AVE,2025,4,2,17.45,199.0,66.27,85,-10.2,51.22,OUIGO,157.0,-4.8,47.62,IRYO,172.0,30.0,50.46,AVE,157.0,60.0,52.44,AVE,177.0
00004_23-04-2025-17.57,AVE,2025,4,2,17.95,157.0,50.46,685,-34.8,47.62,IRYO,172.0,-30.0,66.27,AVE,199.0,30.0,52.44,AVE,177.0,34.8,45.52,IRYO,157.0
00016_23-04-2025-18.27,AVE,2025,4,2,18.45,177.0,52.44,270,-60.0,66.27,AVE,199.0,-30.0,50.46,AVE,157.0,4.8,45.52,IRYO,157.0,30.0,104.92,AVE,157.0
00002_23-04-2025-18.32,IRYO,2025,4,2,18.53,157.0,45.52,132,-34.8,50.46,AVE,157.0,-4.8,52.44,AVE,177.0,25.2,104.92,AVE,157.0,57.0,41.15,IRYO,172.0
00004_23-04-2025-18.57,AVE,2025,4,2,18.95,157.0,104.92,2,-30.0,52.44,AVE,177.0,-25.2,45.52,IRYO,157.0,31.8,41.15,IRYO,172.0,37.2,33.17,AVLO,201.0
00009_23-04-2025-19.29,IRYO,2025,4,2,19.48,172.0,41.15,51,-57.0,45.52,IRYO,157.0,-31.8,104.92,AVE,157.0,5.4,33.17,AVLO,201.0,36.0,56.82,AVE,157.0
00019_23-04-2025-19.34,AVLO,2025,4,2,19.57,201.0,33.17,42,-37.2,104.92,AVE,157.0,-5.4,41.15,IRYO,172.0,30.6,56.82,AVE,157.0,48.0,37.58,IRYO,172.0
00004_23-04-2025-20.05,AVE,2025,4,2,20.08,157.0,56.82,79,-36.0,41.15,IRYO,172.0,-30.6,33.17,AVLO,201.0,17.4,37.58,IRYO,172.0,22.2,58.05,AVE,201.0
00009_23-04-2025-20.22,IRYO,2025,4,2,20.37,172.0,37.58,22,-48.0,33.17,AVLO,201.0,-17.4,56.82,AVE,157.0,4.8,58.05,AVE,201.0,39.6,25.48,OUIGO,172.0
00020_23-04-2025-20.27,AVE,2025,4,2,20.45,201.0,58.05,3,-22.2,56.82,AVE,157.0,-4.8,37.58,IRYO,172.0,34.8,25.48,OUIGO,172.0,40.2,57.44,AVE,172.0
00005_23-04-2025-21.02,OUIGO,2025,4,2,21.03,172.0,25.48,23,-39.6,37.58,IRYO,172.0,-34.8,58.05,AVE,201.0,5.4,57.44,AVE,172.0,889.8,33.68,AVLO,157.0
00007_23-04-2025-21.07,AVE,2025,4,2,21.12,172.0,57.44,8,-40.2,58.05,AVE,201.0,-5.4,25.48,OUIGO,172.0,895.2,33.68,AVLO,157.0,885.0,26.53,IRYO,157.0
00001_24-04-2025-06.12,AVLO,2025,4,3,6.2,157.0,33.68,1808,-889.8,25.48,OUIGO,172.0,-895.2,57.44,AVE,172.0,10.2,26.53,IRYO,157.0,15.0,39.82,AVE,178.0
00002_24-04-2025-06.22,IRYO,2025,4,3,6.37,157.0,26.53,2800,-885.0,57.44,AVE,172.0,-10.2,33.68,AVLO,157.0,4.8,39.82,AVE,178.0,34.8,64.79,AVE,157.0
00003_24-04-2025-06.27,AVE,2025,4,3,6.45,178.0,39.82,2120,-15.0,33.68,AVLO,157.0,-4.8,26.53,IRYO,157.0,30.0,64.79,AVE,157.0,34.8,37.41,OUIGO,172.0
00004_24-04-2025-06.57,AVE,2025,4,3,6.95,157.0,64.79,252,-34.8,26.53,IRYO,157.0,-30.0,39.82,AVE,178.0,4.8,37.41,OUIGO,172.0,25.2,51.16,IRYO,157.0
00005_24-04-2025-07.02,OUIGO,2025,4,3,7.03,172.0,37.41,85,-34.8,39.82,AVE,178.0,-4.8,64.79,AVE,157.0,20.4,51.16,IRYO,157.0,25.2,53.07,AVE,199.0
00002_24-04-2025-07.22,IRYO,2025,4,3,7.37,157.0,51.16,65,-25.2,64.79,AVE,157.0,-20.4,37.41,OUIGO,172.0,4.8,53.07,AVE,199.0,34.8,38.73,AVE,157.0
00006_24-04-2025-07.27,AVE,2025,4,3,7.45,199.0,53.07,135,-25.2,37.41,OUIGO,172.0,-4.8,51.16,IRYO,157.0,30.0,38.73,AVE,157.0,60.0,63.35,AVE,172.0
00004_24-04-2025-07.57,AVE,2025,4,3,7.95,157.0,38.73,1300,-34.8,51.16,IRYO,157.0,-30.0,53.07,AVE,199.0,30.0,63.35,AVE,172.0,34.8,31.61,IRYO,157.0
00007_24-04-2025-08.27,AVE,2025,4,3,8.45,172.0,63.35,69,-60.0,53.07,AVE,199.0,-30.0,38.73,AVE,157.0,4.8,31.61,IRYO,157.0,30.0,54.81,AVE,164.0
00002_24-04-2025-08.32,IRYO,2025,4,3,8.53,157.0,31.61,535,-34.8,38.73,AVE,157.0,-4.8,63.35,AVE,172.0,25.2,54.81,AVE,164.0,50.4,42.74,IRYO,172.0
00008_24-04-2025-08.57,AVE,2025,4,3,8.95,164.0,54.81,316,-30.0,63.35,AVE,172.0,-25.2,31.61,IRYO,157.0,25.2,42.74,IRYO,172.0,30.0,53.56,AVE,194.0
00009_24-04-2025-09.22,IRYO,2025,4,3,9.37,172.0,42.74,231,-50.4,31.61,IRYO,157.0,-25.2,54.81,AVE,164.0,4.8,53.56,AVE,194.0,34.8,54.29,IRYO,172.0
00010_24-04-2025-09.27,AVE,2025,4,3,9.45,194.0,53.56,502,-30.0,54.81,AVE,164.0,-4.8,42.74,IRYO,172.0,30.0,54.29,IRYO,172.0,34.8,51.61,OUIGO,182.0
00009_24-04-2025-09.57,IRYO,2025,4,3,9.95,172.0,54.29,92,-34.8,42.74,IRYO,172.0,-30.0,53.56,AVE,194.0,4.8,51.61,OUIGO,182.0,30.0,56.8,AVLO,172.0
00011_24-04-2025-10.02,OUIGO,2025,4,3,10.03,182.0,51.61,62,-34.8,53.56,AVE,194.0,-4.8,54.29,IRYO,172.0,25.2,56.8,AVLO,172.0,80.4,63.25,IRYO,172.0
00012_24-04-2025-10.27,AVLO,2025,4,3,10.45,172.0,56.8,91,-30.0,54.29,IRYO,172.0,-25.2,51.61,OUIGO,182.0,55.2,63.25,IRYO,172.0,60.0,53.93,AVE,199.0
00009_24-04-2025-11.22,IRYO,2025,4,3,11.37,172.0,63.25,60,-80.4,51.61,OUIGO,182.0,-55.2,56.8,AVLO,172.0,4.8,53.93,AVE,199.0,60.0,47.39,IRYO,172.0
00006_24-04-2025-11.27,AVE,2025,4,3,11.45,199.0,53.93,580,-60.0,56.8,AVLO,172.0,-4.8,63.25,IRYO,172.0,55.2,47.39,IRYO,172.0,60.0,44.31,AVE,197.0
00009_24-04-2025-12.22,IRYO,2025,4,3,12.37,172.0,47.39,241,-60.0,63.25,IRYO,172.0,-55.2,53.93,AVE,199.0,4.8,44.31,AVE,197.0,34.8,54.34,AVE,157.0
00013_24-04-2025-12.27,AVE,2025,4,3,12.45,197.0,44.31,1081,-60.0,53.93,AVE,199.0,-4.8,47.39,IRYO,172.0,30.0,54.34,AVE,157.0,51.0,55.14,AVE,184.0
00004_24-04-2025-12.57,AVE,2025,4,3,12.95,157.0,54.34,762,-34.8,47.39,IRYO,172.0,-30.0,44.31,AVE,197.0,21.0,55.14,AVE,184.0,64.8,43.4,IRYO,172.0
00014_24-04-2025-13.18,AVE,2025,4,3,13.3,184.0,55.14,276,-51.0,44.31,AVE,197.0,-21.0,54.34,AVE,157.0,43.8,43.4,IRYO,172.0,54.0,42.99,OUIGO,157.0
00009_24-04-2025-14.02,IRYO,2025,4,3,14.03,172.0,43.4,653,-64.8,54.34,AVE,157.0,-43.8,55.14,AVE,184.0,10.2,42.99,OUIGO,157.0,25.2,86.53,AVE,177.0
00015_24-04-2025-14.12,OUIGO,2025,4,3,14.2,157.0,42.99,395,-54.0,55.14,AVE,184.0,-10.2,43.4,IRYO,172.0,15.0,86.53,AVE,177.0,30.0,54.81,IRYO,179.0
00016_24-04-2025-14.27,AVE,2025,4,3,14.45,177.0,86.53,108,-25.2,43.4,IRYO,172.0,-15.0,42.99,OUIGO,157.0,15.0,54.81,IRYO,179.0,30.0,91.89,AVE,157.0
00017_24-04-2025-14.42,IRYO,2025,4,3,14.7,179.0,54.81,406,-30.0,42.99,OUIGO,157.0,-15.0,86.53,AVE,177.0,15.0,91.89,AVE,157.0,45.0,46.05,AVLO,199.0
00004_24-04-2025-14.57,AVE,2025,4,3,14.95,157.0,91.89,130,-30.0,86.53,AVE,177.0,-15.0,54.81,IRYO,179.0,30.0,46.05,AVLO,199.0,60.0,109.07,AVE,157.0
00018_24-04-2025-15.27,AVLO,2025,4,3,15.45,199.0,46.05,857,-45.0,54.81,IRYO,179.0,-30.0,91.89,AVE,157.0,30.0,109.07,AVE,157.0,60.0,75.96,AVE,172.0
00004_24-04-2025-15.57,AVE,2025,4,3,15.95,157.0,109.07,52,-60.0,91.89,AVE,157.0,-30.0,46.05,AVLO,199.0,30.0,75.96,AVE,172.0,40.2,69.96,IRYO,157.0
00007_24-04-2025-16.27,AVE,2025,4,3,16.45,172.0,75.96,1056,-60.0,46.05,AVLO,199.0,-30.0,109.07,AVE,157.0,10.2,69.96,IRYO,157.0,30.0,153.17,AVE,157.0
00002_24-04-2025-16.37,IRYO,2025,4,3,16.62,157.0,69.96,483,-40.2,109.07,AVE,157.0,-10.2,75.96,AVE,172.0,19.8,153.17,AVE,157.0,39.6,66.95,OUIGO,157.0
00004_24-04-2025-16.57,AVE,2025,4,3,16.95,157.0,153.17,0,-30.0,75.96,AVE,172.0,-19.8,69.96,IRYO,157.0,19.8,66.95,OUIGO,157.0,25.2,63.33,IRYO,172.0
00015_24-04-2025-17.17,OUIGO,2025,4,3,17.28,157.0,66.95,230,-39.6,69.96,IRYO,157.0,-19.8,153.17,AVE,157.0,5.4,63.33,IRYO,172.0,10.2,105.61,AVE,199.0
00009_24-04-2025-17.22,IRYO,2025,4,3,17.37,172.0,63.33,445,-25.2,153.17,AVE,157.0,-5.4,66.95,OUIGO,157.0,4.8,105.61,AVE,199.0,34.8,65.74,AVE,157.0
00006_24-04-2025-17.27,AVE,2025,4,3,17.45,199.0,105.61,12,-10.2,66.95,OUIGO,157.0,-4.8,63.33,IRYO,172.0,30.0,65.74,AVE,157.0,60.0,86.77,AVE,177.0
00004_24-04-2025-17.57,AVE,2025,4,3,17.95,157.0,65.74,1569,-34.8,63.33,IRYO,172.0,-30.0,105.61,AVE,199.0,30.0,86.77,AVE,177.0,34.8,49.69,IRYO,157.0
00016_24-04-2025-18.27,AVE,2025,4,3,18.45,177.0,86.77,66,-60.0,105.61,AVE,199.0,-30.0,65.74,AVE,157.0,4.8,49.69,IRYO,157.0,30.0,83.47,AVE,157.0
00002_24-04-2025-18.32,IRYO,2025,4,3,18.53,157.0,49.69,628,-34.8,65.74,AVE,157.0,-4.8,86.77,AVE,177.0,25.2,83.47,AVE,157.0,57.0,63.9,IRYO,172.0
00004_24-04-2025-18.57,AVE,2025,4,3,18.95,157.0,83.47,82,-30.0,86.77,AVE,177.0,-25.2,49.69,IRYO,157.0,31.8,63.9,IRYO,172.0,37.2,36.98,AVLO,201.0
00009_24-04-2025-19.29,IRYO,2025,4,3,19.48,172.0,63.9,22,-57.0,49.69,IRYO,157.0,-31.8,83.47,AVE,157.0,5.4,36.98,AVLO,201.0,36.0,61.99,AVE,157.0
00019_24-04-2025-19.34,AVLO,2025,4,3,19.57,201.0,36.98,108,-37.2,83.47,AVE,157.0,-5.4,63.9,IRYO,172.0,30.6,61.99,AVE,157.0,48.0,29.76,IRYO,172.0
00004_24-04-2025-20.05,AVE,2025,4,3,20.08,157.0,61.99,157,-36.0,63.9,IRYO,172.0,-30.6,36.98,AVLO,201.0,17.4,29.76,IRYO,172.0,22.2,38.94,AVE,201.0
00009_24-04-2025-20.22,IRYO,2025,4,3,20.37,172.0,29.76,227,-48.0,36.98,AVLO,201.0,-17.4,61.99,AVE,157.0,4.8,38.94,AVE,201.0,39.6,15.94,OUIGO,172.0
00020_24-04-2025-20.27,AVE,2025,4,3,20.45,201.0,38.94,150,-22.2,61.99,AVE,157.0,-4.8,29.76,IRYO,172.0,34.8,15.94,OUIGO,172.0,40.2,55.71,AVE,172.0
00005_24-04-2025-21.02,OUIGO,2025,4,3,21.03,172.0,15.94,4950,-39.6,29.76,IRYO,172.0,-34.8,38.94,AVE,201.0,5.4,55.71,AVE,172.0,879.6,10.26,IRYO,157.0
00007_24-04-2025-21.07,AVE,2025,4,3,21.12,172.0,55.71,32,-40.2,38.94,AVE,201.0,-5.4,15.94,OUIGO,172.0,885.0,10.26,IRYO,157.0,880.2,25.97,AVLO,178.0
00002_25-04-2025-06.22,IRYO,2025,4,4,6.37,157.0,10.26,13197,-879.6,15.94,OUIGO,172.0,-885.0,55.71,AVE,172.0,4.8,25.97,AVLO,178.0,34.8,47.83,AVE,157.0
00021_25-04-2025-06.27,AVLO,2025,4,4,6.45,178.0,25.97,440,-880.2,55.71,AVE,172.0,-4.8,10.26,IRYO,157.0,30.0,47.83,AVE,157.0,34.8,26.02,OUIGO,172.0
00004_25-04-2025-06.57,AVE,2025,4,4,6.95,157.0,47.83,383,-34.8,10.26,IRYO,157.0,-30.0,25.97,AVLO,178.0,4.8,26.02,OUIGO,172.0,25.2,40.38,IRYO,157.0
00005_25-04-2025-07.02,OUIGO,2025,4,4,7.03,172.0,26.02,176,-34.8,25.97,AVLO,178.0,-4.8,47.83,AVE,157.0,20.4,40.38,IRYO,157.0,25.2,77.41,AVE,199.0
00002_25-04-2025-07.22,IRYO,2025,4,4,7.37,157.0,40.38,88,-25.2,47.83,AVE,157.0,-20.4,26.02,OUIGO,172.0,4.8,77.41,AVE,199.0,34.8,38.23,AVE,157.0
00006_25-04-2025-07.27,AVE,2025,4,4,7.45,199.0,77.41,8,-25.2,26.02,OUIGO,172.0,-4.8,40.38,IRYO,157.0,30.0,38.23,AVE,157.0,64.8,26.45,IRYO,157.0
00004_25-04-2025-07.57,AVE,2025,4,4,7.95,157.0,38.23,714,-34.8,40.38,IRYO,157.0,-30.0,77.41,AVE,199.0,34.8,26.45,IRYO,157.0,60.0,131.1,AVE,164.0
00002_25-04-2025-08.32,IRYO,2025,4,4,8.53,157.0,26.45,824,-64.8,77.41,AVE,199.0,-34.8,38.23,AVE,157.0,25.2,131.1,AVE,164.0,50.4,73.21,IRYO,172.0
